# na=200 ne=200 amin=0.05 amax=1 emin=0 emax=0.95
# dt_days=5 t_years=10 seed=42 integrator=asm512_opt
a_init,e_init,da_over_a
0.6753768844,0.04296482412,-4.9315710245626378e-15
0.6753768844,0.04773869347,1.4794713073687912e-15
0.6753768844,0.05251256281,7.8905136393002195e-15
0.6753768844,0.05728643216,3.4520997171938461e-15
0.6753768844,0.06206030151,6.7398137335689380e-15
0.6753768844,0.06683417085,-8.8768278442127483e-15
0.6753768844,0.0716080402,6.5754280327501837e-15
0.6753768844,0.07638190955,-4.7671853237438827e-15
0.6753768844,0.08115577889,2.7945569139188278e-15
0.6753768844,0.08592964824,5.0959567253813920e-15
0.6753768844,0.09070351759,2.1370141106438095e-15
0.6753768844,0.09547738693,-4.7671853237438827e-15
0.6753768844,0.1002512563,6.7398137335689380e-15
0.6753768844,0.1050251256,-9.8631420491252743e-16
0.6753768844,0.109798995,-1.0027527749944030e-14
0.6753768844,0.1145728643,1.0849456254037803e-14
0.6753768844,0.1193467337,6.7398137335689380e-15
0.6753768844,0.124120603,3.1233283155563372e-15
0.6753768844,0.1288944724,-5.0959567253813920e-15
0.6753768844,0.1336683417,1.3150856065500366e-15
0.6753768844,0.1384422111,3.4520997171938461e-15
0.6753768844,0.1432160804,-3.4520997171938461e-15
0.6753768844,0.1479899497,-5.0959567253813920e-15
0.6753768844,0.1527638191,1.1835770458950330e-14
0.6753768844,0.1575376884,-1.1506999057312821e-15
0.6753768844,0.1623115578,6.2466566311126743e-15
0.6753768844,0.1670854271,-4.9315710245626378e-15
0.6753768844,0.1718592965,1.3150856065500366e-15
0.6753768844,0.1766331658,-1.6438570081875457e-16
0.6753768844,0.1814070352,-2.4657855122813189e-15
0.6753768844,0.1861809045,6.4110423319314286e-15
0.6753768844,0.1909547739,-1.8082427090063006e-15
0.6753768844,0.1957286432,6.2466566311126743e-15
0.6753768844,0.2005025126,-1.6438570081875457e-16
0.6753768844,0.2052763819,-2.3013998114625642e-15
0.6753768844,0.2100502513,-4.4384139221063741e-15
0.6753768844,0.2148241206,5.4247281270189014e-15
0.6753768844,0.2195979899,8.3836707417564839e-15
0.6753768844,0.2243718593,3.4520997171938461e-15
0.6753768844,0.2291457286,1.0685070553219048e-14
0.6753768844,0.233919598,3.1233283155563372e-15
0.6753768844,0.2386934673,2.4657855122813189e-15
0.6753768844,0.2434673367,-2.6301712131000732e-15
0.6753768844,0.248241206,-7.0685851352064473e-15
0.6753768844,0.2530150754,-1.3150856065500366e-15
0.6753768844,0.2577889447,-3.7808711188313555e-15
0.6753768844,0.2625628141,-1.0685070553219048e-14
0.6753768844,0.2673366834,8.5480564425752382e-15
0.6753768844,0.2721105528,-1.8082427090063006e-15
0.6753768844,0.2768844221,-9.5343706474877654e-15
0.6753768844,0.2816582915,-9.2055992458502568e-15
0.6753768844,0.2864321608,2.9589426147375825e-15
0.6753768844,0.2912060302,-6.2466566311126743e-15
0.6753768844,0.2959798995,-1.4794713073687912e-15
0.6753768844,0.3007537688,1.5123484475325422e-14
0.6753768844,0.3055276382,-1.0685070553219048e-14
0.6753768844,0.3103015075,3.1233283155563372e-15
0.6753768844,0.3150753769,-3.7808711188313555e-15
0.6753768844,0.3198492462,0.0000000000000000e+00
0.6753768844,0.3246231156,-3.7808711188313555e-15
0.6753768844,0.3293969849,-7.8905136393002195e-15
0.6753768844,0.3341708543,2.4657855122813189e-15
0.6753768844,0.3389447236,-7.3973565368439566e-15
0.6753768844,0.343718593,1.5123484475325422e-14
0.6753768844,0.3484924623,7.2329708360252024e-15
0.6753768844,0.3532663317,6.5754280327501829e-16
0.6753768844,0.358040201,-5.4247281270189014e-15
0.6753768844,0.3628140704,0.0000000000000000e+00
0.6753768844,0.3675879397,2.1370141106438095e-15
0.6753768844,0.372361809,-3.2877140163750918e-15
0.6753768844,0.3771356784,-4.1096425204688648e-15
0.6753768844,0.3819095477,5.0959567253813920e-15
0.6753768844,0.3866834171,4.6027996229251284e-15
0.6753768844,0.3914572864,-7.7261279384814652e-15
0.6753768844,0.3962311558,6.7398137335689380e-15
0.6753768844,0.4010050251,4.9315710245626378e-15
0.6753768844,0.4057788945,4.9315710245626372e-16
0.6753768844,0.4105527638,-3.2877140163750918e-15
0.6753768844,0.4153266332,4.9315710245626378e-15
0.6753768844,0.4201005025,-1.4794713073687912e-15
0.6753768844,0.4248743719,5.0959567253813920e-15
0.6753768844,0.4296482412,-3.2877140163750918e-15
0.6753768844,0.4344221106,1.0191913450762784e-14
0.6753768844,0.4391959799,-3.2877140163750914e-16
0.6753768844,0.4439698492,8.2192850409377296e-16
0.6753768844,0.4487437186,0.0000000000000000e+00
0.6753768844,0.4535175879,-2.6301712131000732e-15
0.6753768844,0.4582914573,1.6438570081875459e-15
0.6753768844,0.4630653266,3.1233283155563372e-15
0.6753768844,0.467839196,-8.0548993401189753e-15
0.6753768844,0.4726130653,3.7808711188313555e-15
0.6753768844,0.4773869347,2.7945569139188278e-15
0.6753768844,0.482160804,-4.9315710245626372e-16
0.6753768844,0.4869346734,-2.1370141106438095e-15
0.6753768844,0.4917085427,1.8082427090063006e-15
0.6753768844,0.4964824121,-1.1506999057312821e-15
0.6753768844,0.5012562814,1.1506999057312821e-15
0.6753768844,0.5060301508,5.5891138278376557e-15
0.6753768844,0.5108040201,-1.8082427090063006e-15
0.6753768844,0.5155778894,2.4657855122813189e-15
0.6753768844,0.5203517588,1.1506999057312821e-15
0.6753768844,0.5251256281,-2.9589426147375825e-15
0.6753768844,0.5298994975,3.2877140163750914e-16
0.6753768844,0.5346733668,2.7945569139188278e-15
0.6753768844,0.5394472362,-8.8768278442127483e-15
0.6753768844,0.5442211055,0.0000000000000000e+00
0.6753768844,0.5489949749,3.6164854180126012e-15
0.6753768844,0.5537688442,5.7534995286564107e-15
0.6753768844,0.5585427136,-2.3013998114625642e-15
0.6753768844,0.5633165829,5.7534995286564107e-15
0.6753768844,0.5680904523,1.6438570081875459e-15
0.6753768844,0.5728643216,1.2657698963044103e-14
0.6753768844,0.577638191,3.1233283155563372e-15
0.6753768844,0.5824120603,3.6164854180126012e-15
0.6753768844,0.5871859296,4.2740282212876191e-15
0.6753768844,0.591959799,-7.0685851352064473e-15
0.6753768844,0.5967336683,-5.9178852294751650e-15
0.6753768844,0.6015075377,-2.9589426147375825e-15
0.6753768844,0.606281407,2.7945569139188278e-15
0.6753768844,0.6110552764,1.8082427090063006e-15
0.6753768844,0.6158291457,-1.1342613356494066e-14
0.6753768844,0.6206030151,5.4247281270189014e-15
0.6753768844,0.6253768844,9.0412135450315026e-15
0.6753768844,0.6301507538,9.0412135450315026e-15
0.6753768844,0.6349246231,-7.0685851352064473e-15
0.6753768844,0.6396984925,-1.4794713073687912e-15
0.6753768844,0.6444723618,1.0849456254037803e-14
0.6753768844,0.6492462312,9.6987563483065212e-15
0.6753768844,0.6540201005,1.2657698963044103e-14
0.6753768844,0.6587939698,-1.1506999057312821e-15
0.6753768844,0.6635678392,5.4247281270189014e-15
0.6753768844,0.6683417085,-5.9178852294751650e-15
0.6753768844,0.6731155779,1.6931727184331722e-14
0.6753768844,0.6778894472,-7.8905136393002195e-15
0.6753768844,0.6826633166,-5.2603424262001463e-15
0.6753768844,0.6874371859,-4.7671853237438827e-15
0.6753768844,0.6922110553,-8.8768278442127483e-15
0.6753768844,0.6969849246,1.4465941672050405e-14
0.6753768844,0.701758794,-8.8768278442127483e-15
0.6753768844,0.7065326633,2.1370141106438095e-15
0.6753768844,0.7113065327,-1.2000156159769084e-14
0.6753768844,0.716080402,1.0520684852400293e-14
0.6753768844,0.7208542714,1.1178227655675311e-14
0.6753768844,0.7256281407,3.6164854180126012e-15
0.6753768844,0.7304020101,-1.2000156159769084e-14
0.6753768844,0.7351758794,5.9178852294751650e-15
0.6753768844,0.7399497487,3.1890825958838386e-14
0.6753768844,0.7447236181,2.0219441200706814e-14
0.6753768844,0.7494974874,2.1370141106438095e-15
0.6753768844,0.7542713568,1.9726284098250549e-15
0.6753768844,0.7590452261,1.2657698963044103e-14
0.6753768844,0.7638190955,-1.2822084663862857e-14
0.6753768844,0.7685929648,2.8274340540825789e-14
0.6753768844,0.7733668342,-9.5343706474877654e-15
0.6753768844,0.7781407035,3.0082583249832089e-14
0.6753768844,0.7829145729,2.2192069610531868e-14
0.6753768844,0.7876884422,7.8905136393002195e-15
0.6753768844,0.7924623116,3.7808711188313555e-15
0.6753768844,0.7972361809,3.0740126053107107e-14
0.6753768844,0.8020100503,-1.1506999057312821e-15
0.6753768844,0.8067839196,3.1890825958838386e-14
0.6753768844,0.8115577889,-3.6164854180126012e-15
0.6753768844,0.8163316583,-3.6000468479307256e-14
0.6753768844,0.8211055276,1.9726284098250549e-15
0.6753768844,0.825879397,3.0740126053107107e-14
0.6753768844,0.8306532663,2.6301712131000732e-15
0.6753768844,0.8354271357,-9.6987563483065212e-15
0.6753768844,0.840201005,2.4986626524450697e-14
0.6753768844,0.8449748744,3.0740126053107107e-14
0.6753768844,0.8497487437,3.1890825958838386e-14
0.6753768844,0.8545226131,-4.7671853237438827e-15
0.6753768844,0.8592964824,4.2411510811238685e-14
0.6753768844,0.8640703518,3.4192225770300953e-14
0.6753768844,0.8688442211,6.7891294438145649e-14
0.6753768844,0.8736180905,3.6658011282582273e-14
0.6753768844,0.8783919598,4.7014310434163811e-14
0.6753768844,0.8831658291,-2.1534526807256851e-14
0.6753768844,0.8879396985,6.7398137335689380e-15
0.6753768844,0.8927135678,1.2838523233944732e-13
0.6753768844,0.8974874372,1.4630327372869159e-14
0.6753768844,0.9022613065,1.4876905924097290e-13
0.6753768844,0.9070351759,1.0865894824119679e-13
0.6753768844,0.9118090452,9.1891606757683811e-14
0.6753768844,0.9165829146,-1.5254993035980425e-13
0.6753768844,0.9213567839,-1.0948087674529055e-13
0.6753768844,0.9261306533,-5.0302024450538903e-14
0.6753768844,0.9309045226,2.4115382310111297e-13
0.6753768844,0.935678392,1.2904277514272234e-13
0.6753768844,0.9404522613,-3.0592178922370227e-13
0.6753768844,0.9452261307,2.4657855122813189e-14
0.6753768844,0.95,2.6515413542065116e-13
0.6801507538,0,-1.0283609944385361e-14
0.6801507538,0.004773869347,3.5911018853409196e-15
0.6801507538,0.009547738693,3.7543337892200529e-15
0.6801507538,0.01432160804,-2.1220147504287253e-15
0.6801507538,0.01909547739,8.4880590017149011e-15
0.6801507538,0.02386934673,3.1014061737035216e-15
0.6801507538,0.02864321608,1.1589465175418423e-14
0.6801507538,0.03341708543,3.9175656930991855e-15
0.6801507538,0.03819095477,-3.4278699814617871e-15
0.6801507538,0.04296482412,2.2852466543078582e-15
0.6801507538,0.04773869347,-2.1220147504287253e-15
0.6801507538,0.05251256281,-2.7749423659452562e-15
0.6801507538,0.05728643216,3.7543337892200529e-15
0.6801507538,0.06206030151,1.6323190387913273e-15
0.6801507538,0.06683417085,1.4037943733605413e-14
0.6801507538,0.0716080402,-1.0610073752143626e-14
0.6801507538,0.07638190955,-5.2234209241322473e-15
0.6801507538,0.08115577889,-8.9777547133522995e-15
0.6801507538,0.08592964824,-9.7939142327479637e-16
0.6801507538,0.09070351759,-9.6306823288688312e-15
0.6801507538,0.09547738693,-2.7749423659452562e-15
0.6801507538,0.1002512563,3.5911018853409196e-15
0.6801507538,0.1050251256,7.3454356745609726e-15
0.6801507538,0.109798995,6.5292761551653091e-15
0.6801507538,0.1145728643,2.4484785581869907e-15
0.6801507538,0.1193467337,-2.1220147504287253e-15
0.6801507538,0.124120603,6.3660442512861758e-15
0.6801507538,0.1288944724,-1.6323190387913273e-15
0.6801507538,0.1336683417,-3.7543337892200529e-15
0.6801507538,0.1384422111,-4.4072614047365839e-15
0.6801507538,0.1432160804,-2.9381742698243891e-15
0.6801507538,0.1479899497,8.8145228094731677e-15
0.6801507538,0.1527638191,-3.1014061737035216e-15
0.6801507538,0.1575376884,4.8969571163739818e-16
0.6801507538,0.1623115578,4.4072614047365839e-15
0.6801507538,0.1670854271,1.0610073752143626e-14
0.6801507538,0.1718592965,2.4484785581869907e-15
0.6801507538,0.1766331658,-4.2440295008574505e-15
0.6801507538,0.1814070352,7.1822037706818392e-15
0.6801507538,0.1861809045,5.0601890202531140e-15
0.6801507538,0.1909547739,-7.0189718668027067e-15
0.6801507538,0.1957286432,2.9381742698243891e-15
0.6801507538,0.2005025126,1.4690871349121946e-15
0.6801507538,0.2052763819,-9.7939142327479637e-16
0.6801507538,0.2100502513,6.5292761551653091e-15
0.6801507538,0.2148241206,-1.0120378040506228e-14
0.6801507538,0.2195979899,5.7131166357696449e-15
0.6801507538,0.2243718593,-2.7749423659452562e-15
0.6801507538,0.2291457286,-2.2852466543078582e-15
0.6801507538,0.233919598,4.0807975969783180e-15
0.6801507538,0.2386934673,-2.1220147504287253e-15
0.6801507538,0.2434673367,-9.7939142327479637e-16
0.6801507538,0.248241206,4.8969571163739818e-16
0.6801507538,0.2530150754,6.0395804435279107e-15
0.6801507538,0.2577889447,1.4690871349121946e-15
0.6801507538,0.2625628141,-3.2646380775826546e-16
0.6801507538,0.2673366834,-1.7955509426704598e-15
0.6801507538,0.2721105528,-2.1220147504287253e-15
0.6801507538,0.2768844221,-1.9587828465495927e-15
0.6801507538,0.2816582915,-8.1615951939566360e-15
0.6801507538,0.2864321608,1.2568856598693220e-14
0.6801507538,0.2912060302,-5.7131166357696449e-15
0.6801507538,0.2959798995,-6.6925080590444417e-15
0.6801507538,0.3007537688,3.9175656930991855e-15
0.6801507538,0.3055276382,-3.2646380775826546e-16
0.6801507538,0.3103015075,6.0395804435279107e-15
0.6801507538,0.3150753769,-1.3058552310330618e-15
0.6801507538,0.3198492462,-9.7939142327479637e-16
0.6801507538,0.3246231156,2.6117104620661236e-15
0.6801507538,0.3293969849,6.8557399629235742e-15
0.6801507538,0.3341708543,8.4880590017149011e-15
0.6801507538,0.3389447236,2.4484785581869907e-15
0.6801507538,0.343718593,-3.5911018853409196e-15
0.6801507538,0.3484924623,-1.9587828465495927e-15
0.6801507538,0.3532663317,2.9381742698243891e-15
0.6801507538,0.358040201,2.4484785581869907e-15
0.6801507538,0.3628140704,-1.3385016118088883e-14
0.6801507538,0.3675879397,3.9175656930991855e-15
0.6801507538,0.372361809,3.7543337892200529e-15
0.6801507538,0.3771356784,-3.7543337892200529e-15
0.6801507538,0.3819095477,-4.2440295008574505e-15
0.6801507538,0.3866834171,2.4484785581869907e-15
0.6801507538,0.3914572864,-1.2568856598693220e-14
0.6801507538,0.3962311558,1.4690871349121946e-15
0.6801507538,0.4010050251,-7.8351313861983709e-15
0.6801507538,0.4057788945,3.2646380775826546e-15
0.6801507538,0.4105527638,-7.8351313861983709e-15
0.6801507538,0.4153266332,-1.6323190387913273e-15
0.6801507538,0.4201005025,-4.8969571163739814e-15
0.6801507538,0.4248743719,3.9175656930991855e-15
0.6801507538,0.4296482412,3.5911018853409196e-15
0.6801507538,0.4344221106,7.6718994823192376e-15
0.6801507538,0.4391959799,4.8969571163739818e-16
0.6801507538,0.4439698492,4.7337252124948489e-15
0.6801507538,0.4487437186,3.2646380775826546e-16
0.6801507538,0.4535175879,9.6306823288688312e-15
0.6801507538,0.4582914573,-1.1426233271539291e-15
0.6801507538,0.4630653266,-1.3058552310330618e-15
0.6801507538,0.467839196,-3.5911018853409196e-15
0.6801507538,0.4726130653,2.6117104620661236e-15
0.6801507538,0.4773869347,-7.3454356745609726e-15
0.6801507538,0.482160804,4.0807975969783180e-15
0.6801507538,0.4869346734,3.2646380775826546e-16
0.6801507538,0.4917085427,-4.8969571163739818e-16
0.6801507538,0.4964824121,-1.3058552310330618e-15
0.6801507538,0.5012562814,-2.4484785581869907e-15
0.6801507538,0.5060301508,-2.7749423659452562e-15
0.6801507538,0.5108040201,1.1099769463781025e-14
0.6801507538,0.5155778894,1.4690871349121946e-15
0.6801507538,0.5203517588,-9.4674504249896978e-15
0.6801507538,0.5251256281,8.6512909055940344e-15
0.6801507538,0.5298994975,-2.4484785581869907e-15
0.6801507538,0.5346733668,4.8969571163739814e-15
0.6801507538,0.5394472362,1.5833494676275875e-14
0.6801507538,0.5442211055,4.5704933086157164e-15
0.6801507538,0.5489949749,4.4072614047365839e-15
0.6801507538,0.5537688442,1.3874711829726282e-14
0.6801507538,0.5585427136,8.6512909055940344e-15
0.6801507538,0.5633165829,-8.1615951939566360e-15
0.6801507538,0.5680904523,4.2440295008574505e-15
0.6801507538,0.5728643216,1.0610073752143626e-14
0.6801507538,0.577638191,-1.7955509426704598e-15
0.6801507538,0.5824120603,-1.0610073752143626e-14
0.6801507538,0.5871859296,1.7955509426704598e-15
0.6801507538,0.591959799,2.6117104620661236e-15
0.6801507538,0.5967336683,-3.5911018853409196e-15
0.6801507538,0.6015075377,-2.7749423659452562e-15
0.6801507538,0.606281407,1.2568856598693220e-14
0.6801507538,0.6110552764,-1.9587828465495927e-15
0.6801507538,0.6158291457,-4.7337252124948489e-15
0.6801507538,0.6206030151,-6.5292761551653091e-15
0.6801507538,0.6253768844,1.7955509426704598e-15
0.6801507538,0.6301507538,-1.2732088502572352e-14
0.6801507538,0.6349246231,4.7337252124948489e-15
0.6801507538,0.6396984925,4.7337252124948489e-15
0.6801507538,0.6444723618,-8.8145228094731677e-15
0.6801507538,0.6492462312,1.0446841848264495e-14
0.6801507538,0.6540201005,-5.7131166357696449e-15
0.6801507538,0.6587939698,9.9571461366270962e-15
0.6801507538,0.6635678392,9.3042185211105645e-15
0.6801507538,0.6683417085,-6.5292761551653091e-16
0.6801507538,0.6731155779,-6.5292761551653091e-16
0.6801507538,0.6778894472,3.1014061737035216e-15
0.6801507538,0.6826633166,-1.6323190387913273e-16
0.6801507538,0.6874371859,3.2646380775826546e-16
0.6801507538,0.6922110553,8.1615951939566364e-16
0.6801507538,0.6969849246,3.4278699814617871e-15
0.6801507538,0.701758794,-7.9983632900775027e-15
0.6801507538,0.7065326633,3.5911018853409196e-15
0.6801507538,0.7113065327,3.2646380775826546e-16
0.6801507538,0.716080402,-9.7939142327479637e-16
0.6801507538,0.7208542714,-2.3668626062474243e-14
0.6801507538,0.7256281407,-1.6323190387913273e-16
0.6801507538,0.7304020101,0.0000000000000000e+00
0.6801507538,0.7351758794,-1.4690871349121945e-14
0.6801507538,0.7399497487,-1.0446841848264495e-14
0.6801507538,0.7447236181,-5.5498847318905124e-15
0.6801507538,0.7494974874,2.2852466543078582e-15
0.6801507538,0.7542713568,-7.0189718668027067e-15
0.6801507538,0.7590452261,1.5507030868517609e-14
0.6801507538,0.7638190955,1.3874711829726282e-14
0.6801507538,0.7685929648,3.3789004102980474e-14
0.6801507538,0.7733668342,4.2440295008574505e-15
0.6801507538,0.7781407035,3.9175656930991855e-15
0.6801507538,0.7829145729,5.3866528280113798e-15
0.6801507538,0.7876884422,-9.7939142327479637e-16
0.6801507538,0.7924623116,9.6306823288688312e-15
0.6801507538,0.7972361809,-2.2689234639199449e-14
0.6801507538,0.8020100503,2.7749423659452563e-14
0.6801507538,0.8067839196,3.0197902217639554e-14
0.6801507538,0.8115577889,-2.0403987984891589e-14
0.6801507538,0.8163316583,1.6323190387913273e-15
0.6801507538,0.8211055276,-2.4321553677990776e-14
0.6801507538,0.825879397,-2.2852466543078582e-15
0.6801507538,0.8306532663,2.9218510794364760e-14
0.6801507538,0.8354271357,1.2895320406451485e-14
0.6801507538,0.840201005,2.8728815082727357e-14
0.6801507538,0.8449748744,-2.2036307023682916e-14
0.6801507538,0.8497487437,-5.9906108723641711e-14
0.6801507538,0.8545226131,5.4356223991751197e-14
0.6801507538,0.8592964824,-2.7749423659452562e-15
0.6801507538,0.8640703518,-5.0112194490893743e-14
0.6801507538,0.8688442211,-8.1615951939566360e-15
0.6801507538,0.8736180905,-2.5300945101265573e-14
0.6801507538,0.8783919598,4.4888773566761496e-14
0.6801507538,0.8831658291,3.4278699814617871e-14
0.6801507538,0.8879396985,-3.1177293640914347e-14
0.6801507538,0.8927135678,5.1581281625805940e-14
0.6801507538,0.8974874372,-1.0773305656022760e-14
0.6801507538,0.9022613065,1.2895320406451485e-14
0.6801507538,0.9070351759,2.3178930350836846e-14
0.6801507538,0.9118090452,1.1426233271539291e-15
0.6801507538,0.9165829146,1.3058552310330618e-15
0.6801507538,0.9213567839,-1.1752697079297556e-14
0.6801507538,0.9261306533,2.8173826609538307e-13
0.6801507538,0.9309045226,1.1491526033090943e-13
0.6801507538,0.935678392,-3.1830221256430881e-14
0.6801507538,0.9404522613,6.1048732050795641e-14
0.6801507538,0.9452261307,1.8445205138341998e-13
0.6801507538,0.95,8.9287851421885595e-14
0.6849246231,0,-6.9700501993525050e-15
0.6849246231,0.004773869347,-6.4837676273046560e-16
0.6849246231,0.009547738693,-5.3491082925263414e-15
0.6849246231,0.01432160804,-6.4837676273046560e-16
0.6849246231,0.01909547739,-3.5660721950175604e-15
0.6849246231,0.02386934673,2.4314128602392458e-15
0.6849246231,0.02864321608,8.2668037248134370e-15
0.6849246231,0.03341708543,4.8628257204784916e-15
0.6849246231,0.03819095477,9.7256514409569840e-16
0.6849246231,0.04296482412,-5.5112024832089572e-15
0.6849246231,0.04773869347,8.9151804875439018e-15
0.6849246231,0.05251256281,-3.8902605763827936e-15
0.6849246231,0.05728643216,3.0797896229697114e-15
0.6849246231,0.06206030151,3.4039780043349442e-15
0.6849246231,0.06683417085,1.1346593347783148e-15
0.6849246231,0.0716080402,-1.6209419068261640e-16
0.6849246231,0.07638190955,3.2418838136523280e-15
0.6849246231,0.08115577889,1.4588477161435476e-15
0.6849246231,0.08592964824,2.7556012416044786e-15
0.6849246231,0.09070351759,-1.4588477161435476e-15
0.6849246231,0.09547738693,3.4039780043349442e-15
0.6849246231,0.1002512563,4.0523547670654102e-15
0.6849246231,0.1050251256,-6.3216734366220394e-15
0.6849246231,0.109798995,2.5935070509218624e-15
0.6849246231,0.1145728643,4.5386373391132592e-15
0.6849246231,0.1193467337,-3.4039780043349442e-15
0.6849246231,0.124120603,1.6209419068261640e-16
0.6849246231,0.1288944724,5.9974850552568070e-15
0.6849246231,0.1336683417,-1.4426382970752858e-14
0.6849246231,0.1384422111,3.2418838136523280e-15
0.6849246231,0.1432160804,-2.1072244788740130e-15
0.6849246231,0.1479899497,6.6458618179872726e-15
0.6849246231,0.1527638191,7.4563327714003540e-15
0.6849246231,0.1575376884,-8.9151804875439018e-15
0.6849246231,0.1623115578,3.0797896229697114e-15
0.6849246231,0.1670854271,2.1072244788740130e-15
0.6849246231,0.1718592965,-1.4588477161435476e-15
0.6849246231,0.1766331658,-6.1595792459394228e-15
0.6849246231,0.1814070352,1.7830360975087802e-15
0.6849246231,0.1861809045,-6.4837676273046560e-16
0.6849246231,0.1909547739,-1.3129629445291929e-14
0.6849246231,0.1957286432,-3.8902605763827936e-15
0.6849246231,0.2005025126,-6.8079560086698884e-15
0.6849246231,0.2052763819,1.4588477161435476e-15
0.6849246231,0.2100502513,9.7256514409569840e-16
0.6849246231,0.2148241206,-2.2693186695566296e-15
0.6849246231,0.2195979899,-1.6209419068261640e-15
0.6849246231,0.2243718593,3.2418838136523280e-15
0.6849246231,0.2291457286,-3.8902605763827936e-15
0.6849246231,0.233919598,3.8902605763827936e-15
0.6849246231,0.2386934673,3.2418838136523280e-15
0.6849246231,0.2434673367,5.5112024832089572e-15
0.6849246231,0.248241206,9.7256514409569840e-16
0.6849246231,0.2530150754,-6.4837676273046560e-16
0.6849246231,0.2577889447,-5.1870141018437248e-15
0.6849246231,0.2625628141,-4.3765431484306426e-15
0.6849246231,0.2673366834,3.0797896229697114e-15
0.6849246231,0.2721105528,3.7281663857001770e-15
0.6849246231,0.2768844221,-4.3765431484306426e-15
0.6849246231,0.2816582915,9.7256514409569840e-16
0.6849246231,0.2864321608,9.0772746782265184e-15
0.6849246231,0.2912060302,9.7256514409569840e-16
0.6849246231,0.2959798995,-4.5386373391132592e-15
0.6849246231,0.3007537688,-3.4039780043349442e-15
0.6849246231,0.3055276382,-1.1022404966417914e-14
0.6849246231,0.3103015075,5.8353908645741904e-15
0.6849246231,0.3150753769,-4.2144489577480260e-15
0.6849246231,0.3198492462,-5.5112024832089572e-15
0.6849246231,0.3246231156,-7.2942385807177374e-15
0.6849246231,0.3293969849,-6.3216734366220394e-15
0.6849246231,0.3341708543,-5.5112024832089572e-15
0.6849246231,0.3389447236,-3.0797896229697114e-15
0.6849246231,0.343718593,4.8628257204784920e-16
0.6849246231,0.3484924623,3.8902605763827936e-15
0.6849246231,0.3532663317,4.8628257204784920e-16
0.6849246231,0.358040201,3.4039780043349442e-15
0.6849246231,0.3628140704,-2.1072244788740130e-15
0.6849246231,0.3675879397,1.1346593347783148e-15
0.6849246231,0.372361809,-9.7256514409569840e-16
0.6849246231,0.3771356784,-2.4314128602392458e-15
0.6849246231,0.3819095477,-1.6209419068261640e-16
0.6849246231,0.3866834171,-3.2418838136523280e-15
0.6849246231,0.3914572864,-7.9426153434482038e-15
0.6849246231,0.3962311558,5.9974850552568070e-15
0.6849246231,0.4010050251,-8.5909921061786686e-15
0.6849246231,0.4057788945,-1.1346593347783148e-15
0.6849246231,0.4105527638,-9.4014630595917516e-15
0.6849246231,0.4153266332,4.8628257204784916e-15
0.6849246231,0.4201005025,4.0523547670654102e-15
0.6849246231,0.4248743719,6.8079560086698884e-15
0.6849246231,0.4296482412,-5.8353908645741904e-15
0.6849246231,0.4344221106,-2.4314128602392458e-15
0.6849246231,0.4391959799,-1.2967535254609312e-15
0.6849246231,0.4439698492,4.8628257204784916e-15
0.6849246231,0.4487437186,-1.0211934013004833e-14
0.6849246231,0.4535175879,2.7556012416044786e-15
0.6849246231,0.4582914573,1.1346593347783148e-15
0.6849246231,0.4630653266,4.8628257204784920e-16
0.6849246231,0.467839196,-3.2418838136523280e-16
0.6849246231,0.4726130653,-6.6458618179872726e-15
0.6849246231,0.4773869347,-2.1072244788740130e-15
0.6849246231,0.482160804,3.2418838136523280e-16
0.6849246231,0.4869346734,-1.1508687538465764e-14
0.6849246231,0.4917085427,1.1346593347783148e-15
0.6849246231,0.4964824121,-4.8628257204784916e-15
0.6849246231,0.5012562814,-3.7281663857001770e-15
0.6849246231,0.5060301508,3.5660721950175604e-15
0.6849246231,0.5108040201,-1.2967535254609312e-15
0.6849246231,0.5155778894,-3.2418838136523280e-16
0.6849246231,0.5203517588,3.2418838136523280e-16
0.6849246231,0.5251256281,-7.1321443900351208e-15
0.6849246231,0.5298994975,6.4837676273046560e-16
0.6849246231,0.5346733668,-1.3940100398705010e-14
0.6849246231,0.5394472362,-5.8353908645741904e-15
0.6849246231,0.5442211055,-3.4039780043349442e-15
0.6849246231,0.5489949749,6.4837676273046560e-16
0.6849246231,0.5537688442,1.6209419068261640e-15
0.6849246231,0.5585427136,2.2693186695566296e-15
0.6849246231,0.5633165829,-1.4588477161435476e-15
0.6849246231,0.5680904523,3.8902605763827936e-15
0.6849246231,0.5728643216,-1.4588477161435476e-15
0.6849246231,0.577638191,7.4563327714003540e-15
0.6849246231,0.5824120603,-5.3491082925263414e-15
0.6849246231,0.5871859296,1.5561042305531174e-14
0.6849246231,0.591959799,-1.1508687538465764e-14
0.6849246231,0.5967336683,5.3491082925263414e-15
0.6849246231,0.6015075377,1.7830360975087802e-15
0.6849246231,0.606281407,3.4039780043349442e-15
0.6849246231,0.6110552764,-8.9151804875439018e-15
0.6849246231,0.6158291457,8.2668037248134370e-15
0.6849246231,0.6206030151,-3.8902605763827936e-15
0.6849246231,0.6253768844,1.0049839822322216e-14
0.6849246231,0.6301507538,5.1870141018437248e-15
0.6849246231,0.6349246231,3.2418838136523280e-15
0.6849246231,0.6396984925,-3.5660721950175604e-15
0.6849246231,0.6444723618,8.7530862968612852e-15
0.6849246231,0.6492462312,-6.4837676273046560e-15
