# na=200 ne=200 amin=0.05 amax=1 emin=0 emax=0.95
# dt_days=5 t_years=10 seed=42 integrator=asm512
a_init,e_init,da_over_a
0.6133165829,0.372361809,-2.3532543750145676e-15
0.6133165829,0.3771356784,1.4481565384705031e-15
0.6133165829,0.3819095477,1.2671369711616902e-15
0.6133165829,0.3866834171,3.4393717788674448e-15
0.6133165829,0.3914572864,-4.1634500481026967e-15
0.6133165829,0.3962311558,1.0861174038528774e-15
0.6133165829,0.4010050251,-1.4481565384705031e-15
0.6133165829,0.4057788945,-7.4218022596613282e-15
0.6133165829,0.4105527638,2.8963130769410062e-15
0.6133165829,0.4153266332,9.0509783654406448e-15
0.6133165829,0.4201005025,-8.6889392308230191e-15
0.6133165829,0.4248743719,-1.8101956730881289e-16
0.6133165829,0.4296482412,-2.8963130769410062e-15
0.6133165829,0.4344221106,5.4305870192643869e-16
0.6133165829,0.4391959799,2.1722348077057548e-15
0.6133165829,0.4439698492,-1.8101956730881290e-15
0.6133165829,0.4487437186,-9.0509783654406452e-16
0.6133165829,0.4535175879,1.2671369711616902e-15
0.6133165829,0.4582914573,6.1546652884996382e-15
0.6133165829,0.4630653266,7.7838413942789539e-15
0.6133165829,0.467839196,1.3214428413543341e-14
0.6133165829,0.4726130653,1.0861174038528774e-15
0.6133165829,0.4773869347,9.4130175000582705e-15
0.6133165829,0.482160804,4.7065087500291353e-15
0.6133165829,0.4869346734,8.8699587981318311e-15
0.6133165829,0.4917085427,-2.5342739423233805e-15
0.6133165829,0.4964824121,1.4481565384705031e-15
0.6133165829,0.5012562814,-9.0509783654406452e-16
0.6133165829,0.5060301508,-7.9648609615877676e-15
0.6133165829,0.5108040201,2.2989485048219236e-14
0.6133165829,0.5155778894,-2.5342739423233805e-15
0.6133165829,0.5203517588,-1.8101956730881290e-15
0.6133165829,0.5251256281,7.7838413942789539e-15
0.6133165829,0.5298994975,4.7065087500291353e-15
0.6133165829,0.5346733668,1.4481565384705031e-15
0.6133165829,0.5394472362,-8.5079196635142054e-15
0.6133165829,0.5442211055,4.5254891827203224e-15
0.6133165829,0.5489949749,2.3532543750145676e-15
0.6133165829,0.5537688442,1.4481565384705031e-15
0.6133165829,0.5585427136,5.0685478846467610e-15
0.6133165829,0.5633165829,1.8101956730881289e-16
0.6133165829,0.5680904523,1.8101956730881289e-16
0.6133165829,0.5728643216,-1.8101956730881289e-16
0.6133165829,0.577638191,-7.0597631250437025e-15
0.6133165829,0.5824120603,-9.4130175000582705e-15
0.6133165829,0.5871859296,7.9648609615877676e-15
0.6133165829,0.591959799,1.3214428413543341e-14
0.6133165829,0.5967336683,1.2852389278925716e-14
0.6133165829,0.6015075377,-5.6116065865731996e-15
0.6133165829,0.606281407,-8.5079196635142054e-15
0.6133165829,0.6110552764,-1.8101956730881289e-16
0.6133165829,0.6158291457,-1.4300545817396219e-14
0.6133165829,0.6206030151,1.4481565384705031e-15
0.6133165829,0.6253768844,6.8787435577348896e-15
0.6133165829,0.6301507538,-5.7926261538820124e-15
0.6133165829,0.6349246231,-5.4305870192643869e-16
0.6133165829,0.6396984925,-1.3033408846234528e-14
0.6133165829,0.6444723618,-2.5342739423233805e-15
0.6133165829,0.6492462312,7.0597631250437025e-15
0.6133165829,0.6540201005,-8.1458805288965797e-15
0.6133165829,0.6587939698,-6.8787435577348896e-15
0.6133165829,0.6635678392,9.5940370673670826e-15
0.6133165829,0.6683417085,-1.9007054567425355e-14
0.6133165829,0.6731155779,3.0773326442498191e-15
0.6133165829,0.6778894472,1.4662584952013843e-14
0.6133165829,0.6826633166,6.1546652884996382e-15
0.6133165829,0.6874371859,7.2407826923525156e-16
0.6133165829,0.6922110553,-8.3269000962053933e-15
0.6133165829,0.6969849246,-1.1042193605837587e-14
0.6133165829,0.701758794,-8.8699587981318311e-15
0.6133165829,0.7065326633,1.0861174038528773e-14
0.6133165829,0.7113065327,1.0499134903911148e-14
0.6133165829,0.716080402,-3.6203913461762581e-15
0.6133165829,0.7208542714,-7.2407826923525156e-16
0.6133165829,0.7256281407,9.0509783654406448e-15
0.6133165829,0.7304020101,1.1223213173146399e-14
0.6133165829,0.7351758794,-7.2407826923525156e-16
0.6133165829,0.7399497487,-9.2319979327494569e-15
0.6133165829,0.7447236181,4.7065087500291353e-15
0.6133165829,0.7494974874,1.6291761057793159e-14
0.6133165829,0.7542713568,-1.6110741490484346e-14
0.6133165829,0.7590452261,-1.0680154471219960e-14
0.6133165829,0.7638190955,-7.2407826923525156e-16
0.6133165829,0.7685929648,2.6790895961704307e-14
0.6133165829,0.7733668342,-1.0499134903911148e-14
0.6133165829,0.7781407035,-2.3532543750145676e-15
0.6133165829,0.7829145729,2.5342739423233805e-15
0.6133165829,0.7876884422,2.6609876394395493e-14
0.6133165829,0.7924623116,-1.3757487115469779e-14
0.6133165829,0.7972361809,-1.7920937163572476e-14
0.6133165829,0.8020100503,1.9007054567425355e-14
0.6133165829,0.8067839196,1.8101956730881289e-16
0.6133165829,0.8115577889,1.1404232740455213e-14
0.6133165829,0.8163316583,-1.3395447980852154e-14
0.6133165829,0.8211055276,2.3532543750145676e-15
0.6133165829,0.825879397,2.3351524182836863e-14
0.6133165829,0.8306532663,-3.2402502548277505e-14
0.6133165829,0.8354271357,-1.6110741490484346e-14
0.6133165829,0.840201005,-3.2040463413659884e-14
0.6133165829,0.8449748744,2.0274191538587044e-14
0.6133165829,0.8497487437,-2.7514974230939559e-14
0.6133165829,0.8545226131,6.8968455144657705e-14
0.6133165829,0.8592964824,8.3269000962053933e-15
0.6133165829,0.8640703518,5.3038733221482179e-14
0.6133165829,0.8688442211,-1.2671369711616902e-15
0.6133165829,0.8736180905,1.0137095769293522e-14
0.6133165829,0.8783919598,6.5710102933099085e-14
0.6133165829,0.8831658291,3.4936776490600890e-14
0.6133165829,0.8879396985,-4.5254891827203224e-15
0.6133165829,0.8927135678,-3.3307600384821573e-14
0.6133165829,0.8974874372,1.4481565384705031e-15
0.6133165829,0.9022613065,3.7471050432924268e-14
0.6133165829,0.9070351759,4.2901637452188653e-14
0.6133165829,0.9118090452,6.7339279038878401e-14
0.6133165829,0.9165829146,-4.4711833125276783e-14
0.6133165829,0.9213567839,-6.4623985529246203e-14
0.6133165829,0.9261306533,6.1546652884996382e-15
0.6133165829,0.9309045226,-3.6203913461762578e-16
0.6133165829,0.935678392,-8.5260216202450871e-14
0.6133165829,0.9404522613,1.7558898028954852e-14
0.6133165829,0.9452261307,-6.9511513846584152e-14
0.6133165829,0.95,1.2019699269305176e-13
0.6180904523,0,7.7237222940792388e-15
0.6180904523,0.004773869347,1.7962144869951720e-16
0.6180904523,0.009547738693,8.9810724349758602e-16
0.6180904523,0.01432160804,2.3350788330937234e-15
0.6180904523,0.01909547739,-7.3644793966802045e-15
0.6180904523,0.02386934673,-1.1675394165468617e-14
0.6180904523,0.02864321608,1.2573501408966203e-15
0.6180904523,0.03341708543,5.9275078070840675e-15
0.6180904523,0.03819095477,3.2331860765913094e-15
0.6180904523,0.04296482412,1.2573501408966204e-14
0.6180904523,0.04773869347,-8.6218295375768252e-15
0.6180904523,0.05251256281,1.0777286921971032e-14
0.6180904523,0.05728643216,-2.5147002817932406e-15
0.6180904523,0.06206030151,2.5147002817932406e-15
0.6180904523,0.06683417085,-5.3886434609855157e-16
0.6180904523,0.0716080402,-1.2573501408966203e-15
0.6180904523,0.07638190955,-8.6218295375768252e-15
0.6180904523,0.08115577889,-3.5924289739903441e-15
0.6180904523,0.08592964824,4.8497791148869640e-15
0.6180904523,0.09070351759,-6.2867507044831018e-15
0.6180904523,0.09547738693,8.9810724349758602e-16
0.6180904523,0.1002512563,5.9275078070840675e-15
0.6180904523,0.1050251256,-8.9810724349758602e-16
0.6180904523,0.109798995,2.8739431791922752e-15
0.6180904523,0.1145728643,9.1606938836753774e-15
0.6180904523,0.1193467337,5.3886434609855161e-15
0.6180904523,0.124120603,5.5682649096850333e-15
0.6180904523,0.1288944724,7.7237222940792388e-15
0.6180904523,0.1336683417,-4.3109147687884126e-15
0.6180904523,0.1384422111,-1.7962144869951720e-16
0.6180904523,0.1432160804,1.4369715895961376e-15
0.6180904523,0.1479899497,1.7962144869951720e-15
0.6180904523,0.1527638191,7.5441008453797224e-15
0.6180904523,0.1575376884,8.8014509862763431e-15
0.6180904523,0.1623115578,6.1071292557835846e-15
0.6180904523,0.1670854271,1.9758359356946892e-15
0.6180904523,0.1718592965,6.1071292557835846e-15
0.6180904523,0.1766331658,7.1848579479806880e-16
0.6180904523,0.1814070352,-3.5924289739903440e-16
0.6180904523,0.1861809045,-2.1554573843942063e-15
0.6180904523,0.1909547739,-3.9516718713893783e-15
0.6180904523,0.1957286432,2.1554573843942063e-15
0.6180904523,0.2005025126,7.1848579479806880e-16
0.6180904523,0.2052763819,-8.9810724349758594e-15
0.6180904523,0.2100502513,2.3350788330937234e-15
0.6180904523,0.2148241206,3.0535646278917923e-15
0.6180904523,0.2195979899,-9.5199367810744116e-15
0.6180904523,0.2243718593,-3.9516718713893783e-15
0.6180904523,0.2291457286,7.7237222940792388e-15
0.6180904523,0.233919598,-1.1136529819370067e-14
0.6180904523,0.2386934673,-3.7720504226898612e-15
0.6180904523,0.2434673367,1.4010472998562341e-14
0.6180904523,0.248241206,1.2573501408966203e-15
0.6180904523,0.2530150754,6.6459936018821360e-15
0.6180904523,0.2577889447,-1.7962144869951720e-16
0.6180904523,0.2625628141,-1.0238422575872480e-14
0.6180904523,0.2673366834,-5.3886434609855157e-16
0.6180904523,0.2721105528,1.7962144869951720e-15
0.6180904523,0.2768844221,-2.8739431791922752e-15
0.6180904523,0.2816582915,4.1312933200888955e-15
0.6180904523,0.2864321608,6.2867507044831018e-15
0.6180904523,0.2912060302,-2.6943217304927581e-15
0.6180904523,0.2959798995,4.8497791148869640e-15
0.6180904523,0.3007537688,8.4422080888773089e-15
0.6180904523,0.3055276382,-1.0058801127172962e-14
0.6180904523,0.3103015075,-2.3350788330937234e-15
0.6180904523,0.3150753769,-4.4905362174879297e-15
0.6180904523,0.3198492462,-4.3109147687884126e-15
0.6180904523,0.3246231156,7.7237222940792388e-15
0.6180904523,0.3293969849,7.1848579479806880e-16
0.6180904523,0.3341708543,-1.0597665473271514e-14
0.6180904523,0.3389447236,3.5924289739903440e-16
0.6180904523,0.343718593,-1.7962144869951720e-16
0.6180904523,0.3484924623,-3.5924289739903440e-16
0.6180904523,0.3532663317,-2.8739431791922752e-15
0.6180904523,0.358040201,5.0294005635864811e-15
0.6180904523,0.3628140704,2.5147002817932406e-15
0.6180904523,0.3675879397,-1.0956908370670549e-14
0.6180904523,0.372361809,-1.7962144869951720e-16
0.6180904523,0.3771356784,-7.5441008453797224e-15
0.6180904523,0.3819095477,1.9758359356946892e-15
0.6180904523,0.3866834171,-1.0777286921971031e-15
0.6180904523,0.3914572864,8.9810724349758602e-16
0.6180904523,0.3962311558,-7.0052364992811703e-15
0.6180904523,0.4010050251,5.2090220122859982e-15
0.6180904523,0.4057788945,-7.3644793966802045e-15
0.6180904523,0.4105527638,-2.8739431791922752e-15
0.6180904523,0.4153266332,-7.1848579479806880e-16
0.6180904523,0.4201005025,-2.8739431791922752e-15
0.6180904523,0.4248743719,-1.7962144869951720e-16
0.6180904523,0.4296482412,-5.3886434609855161e-15
0.6180904523,0.4344221106,-5.0294005635864811e-15
0.6180904523,0.4391959799,6.2867507044831018e-15
0.6180904523,0.4439698492,-5.7478863583845504e-15
0.6180904523,0.4487437186,6.2867507044831018e-15
0.6180904523,0.4535175879,-4.4905362174879297e-15
0.6180904523,0.4582914573,-2.1554573843942063e-15
0.6180904523,0.4630653266,-1.0777286921971031e-15
0.6180904523,0.467839196,-3.7720504226898612e-15
0.6180904523,0.4726130653,1.0777286921971031e-15
0.6180904523,0.4773869347,1.7962144869951720e-15
0.6180904523,0.482160804,-3.4128075252908266e-15
0.6180904523,0.4869346734,1.2573501408966203e-15
0.6180904523,0.4917085427,4.3109147687884126e-15
0.6180904523,0.4964824121,3.7720504226898612e-15
0.6180904523,0.5012562814,5.3886434609855161e-15
0.6180904523,0.5060301508,2.6943217304927581e-15
0.6180904523,0.5108040201,2.3350788330937234e-15
0.6180904523,0.5155778894,-6.6459936018821360e-15
0.6180904523,0.5203517588,2.3350788330937234e-15
0.6180904523,0.5251256281,7.7237222940792388e-15
0.6180904523,0.5298994975,-1.7962144869951720e-15
0.6180904523,0.5346733668,-2.3350788330937234e-15
0.6180904523,0.5394472362,-1.3112365755064756e-14
0.6180904523,0.5442211055,3.5924289739903441e-15
0.6180904523,0.5489949749,-6.8256150505816531e-15
0.6180904523,0.5537688442,-1.9219495010848341e-14
0.6180904523,0.5585427136,9.6995582297739280e-15
0.6180904523,0.5633165829,1.7962144869951720e-15
0.6180904523,0.5680904523,1.0238422575872480e-14
0.6180904523,0.5728643216,-4.8497791148869640e-15
0.6180904523,0.577638191,-6.2867507044831018e-15
0.6180904523,0.5824120603,-3.9516718713893783e-15
0.6180904523,0.5871859296,7.7237222940792388e-15
0.6180904523,0.591959799,5.5682649096850333e-15
0.6180904523,0.5967336683,-6.8256150505816531e-15
0.6180904523,0.6015075377,5.9275078070840675e-15
0.6180904523,0.606281407,4.4905362174879297e-15
0.6180904523,0.6110552764,-1.2573501408966203e-15
0.6180904523,0.6158291457,3.2331860765913094e-15
0.6180904523,0.6206030151,-5.3886434609855157e-16
0.6180904523,0.6253768844,8.6218295375768252e-15
0.6180904523,0.6301507538,8.6218295375768252e-15
0.6180904523,0.6349246231,-7.3644793966802045e-15
0.6180904523,0.6396984925,2.2273059638740133e-14
0.6180904523,0.6444723618,1.9758359356946892e-15
0.6180904523,0.6492462312,7.5441008453797224e-15
0.6180904523,0.6540201005,3.0535646278917923e-15
0.6180904523,0.6587939698,6.1071292557835846e-15
0.6180904523,0.6635678392,-4.4905362174879297e-15
0.6180904523,0.6683417085,1.0058801127172962e-14
0.6180904523,0.6731155779,1.0238422575872480e-14
0.6180904523,0.6778894472,-7.9033437427787567e-15
0.6180904523,0.6826633166,2.1015709497843511e-14
0.6180904523,0.6874371859,-8.6218295375768252e-15
0.6180904523,0.6922110553,9.5199367810744116e-15
0.6180904523,0.6969849246,-6.8256150505816531e-15
0.6180904523,0.701758794,-3.0535646278917923e-15
0.6180904523,0.7065326633,1.0777286921971031e-15
0.6180904523,0.7113065327,1.4190094447261858e-14
0.6180904523,0.716080402,-1.9758359356946892e-15
0.6180904523,0.7208542714,1.4369715895961376e-15
0.6180904523,0.7256281407,-9.3403153323748937e-15
0.6180904523,0.7304020101,1.3471608652463790e-14
0.6180904523,0.7351758794,6.8256150505816531e-15
0.6180904523,0.7399497487,-1.2753122857665721e-14
0.6180904523,0.7447236181,1.8501009216050269e-14
0.6180904523,0.7494974874,1.0418044024571996e-14
0.6180904523,0.7542713568,-6.2867507044831018e-15
0.6180904523,0.7590452261,-1.3651230101163306e-14
0.6180904523,0.7638190955,3.4128075252908266e-15
0.6180904523,0.7685929648,7.1848579479806880e-16
0.6180904523,0.7733668342,6.1071292557835846e-15
0.6180904523,0.7781407035,1.2932744306365238e-14
0.6180904523,0.7829145729,-2.5506245715331443e-14
0.6180904523,0.7876884422,-5.9275078070840675e-15
0.6180904523,0.7924623116,-1.3651230101163306e-14
0.6180904523,0.7972361809,4.0774068854790403e-14
0.6180904523,0.8020100503,4.1312933200888955e-15
0.6180904523,0.8067839196,-3.7720504226898612e-15
0.6180904523,0.8115577889,-1.6884416177754618e-14
0.6180904523,0.8163316583,9.5199367810744116e-15
0.6180904523,0.8211055276,2.4069274125735303e-14
0.6180904523,0.825879397,2.1734195292641579e-14
0.6180904523,0.8306532663,-7.5441008453797224e-15
0.6180904523,0.8354271357,4.8497791148869640e-15
0.6180904523,0.840201005,-1.6345551831656064e-14
0.6180904523,0.8449748744,-1.2214258511567169e-14
0.6180904523,0.8497487437,5.5323406199451297e-14
0.6180904523,0.8545226131,-2.5506245715331443e-14
0.6180904523,0.8592964824,5.7478863583845506e-14
0.6180904523,0.8640703518,2.0476845151744960e-14
0.6180904523,0.8688442211,2.5147002817932406e-15
0.6180904523,0.8736180905,-2.6583974407528544e-14
0.6180904523,0.8783919598,6.7178421813619435e-14
0.6180904523,0.8831658291,3.7900125675598129e-14
0.6180904523,0.8879396985,1.2932744306365238e-14
0.6180904523,0.8927135678,1.2753122857665721e-14
0.6180904523,0.8974874372,2.8559810343223235e-14
0.6180904523,0.9022613065,-1.5806687485557513e-14
0.6180904523,0.9070351759,2.5865488612730476e-14
0.6180904523,0.9118090452,2.5685867164030958e-14
0.6180904523,0.9165829146,2.4392592733394434e-13
0.6180904523,0.9213567839,-2.0476845151744960e-14
0.6180904523,0.9261306533,1.8680630664749787e-13
0.6180904523,0.9309045226,7.6877980043393365e-14
0.6180904523,0.935678392,-1.0292309010482335e-13
0.6180904523,0.9404522613,-1.8554895650660126e-13
0.6180904523,0.9452261307,4.2570283341785575e-14
0.6180904523,0.95,6.4304478634427161e-14
0.6228643216,0,-4.4561190379267068e-15
0.6228643216,0.004773869347,5.3473428455120481e-15
0.6228643216,0.009547738693,1.6042028536536144e-15
0.6228643216,0.01432160804,6.7733009376485946e-15
0.6228643216,0.01909547739,-3.0301609457901607e-15
0.6228643216,0.02386934673,-1.0338196167989960e-14
0.6228643216,0.02864321608,-5.3473428455120483e-16
0.6228643216,0.03341708543,5.5255876070291163e-15
0.6228643216,0.03819095477,-4.4561190379267068e-15
0.6228643216,0.04296482412,-4.9908533224779119e-15
0.6228643216,0.04773869347,-6.4168114146144576e-15
0.6228643216,0.05251256281,-2.6736714227560241e-15
0.6228643216,0.05728643216,-5.7038323685461844e-15
0.6228643216,0.06206030151,-1.7824476151706827e-15
0.6228643216,0.06683417085,3.9213847533755017e-15
0.6228643216,0.0716080402,-7.4862799837168671e-15
0.6228643216,0.07638190955,5.1690980839949800e-15
0.6228643216,0.08115577889,-3.3866504688242973e-15
0.6228643216,0.08592964824,3.0301609457901607e-15
0.6228643216,0.09070351759,9.0904828373704825e-15
0.6228643216,0.09547738693,2.4954266612389560e-15
0.6228643216,0.1002512563,2.1389371382048193e-15
0.6228643216,0.1050251256,-7.1297904606827305e-16
0.6228643216,0.109798995,3.5648952303413654e-15
0.6228643216,0.1145728643,1.9606923766877508e-15
0.6228643216,0.1193467337,2.1389371382048193e-15
0.6228643216,0.124120603,9.0904828373704825e-15
0.6228643216,0.1288944724,7.3080352221997998e-15
0.6228643216,0.1336683417,-1.7824476151706826e-16
0.6228643216,0.1384422111,1.2477133306194780e-15
0.6228643216,0.1432160804,4.2778742764096387e-15
0.6228643216,0.1479899497,-3.0301609457901607e-15
0.6228643216,0.1527638191,-8.5557485528192774e-15
0.6228643216,0.1575376884,-3.0301609457901607e-15
0.6228643216,0.1623115578,2.1389371382048193e-15
0.6228643216,0.1670854271,8.7339933143363447e-15
0.6228643216,0.1718592965,1.0872930452541165e-14
0.6228643216,0.1766331658,-1.1051175214058233e-14
0.6228643216,0.1814070352,-5.1690980839949800e-15
0.6228643216,0.1861809045,3.0301609457901607e-15
0.6228643216,0.1909547739,2.4954266612389560e-15
0.6228643216,0.1957286432,3.2084057073072288e-15
0.6228643216,0.2005025126,-2.6736714227560241e-15
0.6228643216,0.2052763819,-2.6736714227560241e-15
0.6228643216,0.2100502513,-4.6343637994437749e-15
0.6228643216,0.2148241206,3.9213847533755017e-15
0.6228643216,0.2195979899,-7.1297904606827305e-16
0.6228643216,0.2243718593,-7.1297904606827309e-15
0.6228643216,0.2291457286,-5.7038323685461844e-15
0.6228643216,0.233919598,5.3473428455120481e-15
0.6228643216,0.2386934673,-8.5557485528192774e-15
0.6228643216,0.2434673367,2.3171818997218875e-15
0.6228643216,0.248241206,-1.1585909498609438e-14
0.6228643216,0.2530150754,-3.0301609457901607e-15
0.6228643216,0.2577889447,-5.5255876070291163e-15
0.6228643216,0.2625628141,8.0210142682680722e-15
0.6228643216,0.2673366834,4.2778742764096387e-15
0.6228643216,0.2721105528,8.7339933143363447e-15
0.6228643216,0.2768844221,5.3473428455120483e-16
0.6228643216,0.2816582915,-4.4561190379267068e-15
0.6228643216,0.2864321608,-5.3473428455120483e-16
0.6228643216,0.2912060302,-3.5648952303413654e-15
0.6228643216,0.2959798995,-3.5648952303413652e-16
0.6228643216,0.3007537688,1.1942399021643574e-14
0.6228643216,0.3055276382,-1.7824476151706826e-16
0.6228643216,0.3103015075,-1.6042028536536144e-14
0.6228643216,0.3150753769,-6.2385666530973895e-15
0.6228643216,0.3198492462,-6.0603218915803214e-15
0.6228643216,0.3246231156,9.4469723604046187e-15
0.6228643216,0.3293969849,4.8126085609608430e-15
0.6228643216,0.3341708543,6.0603218915803214e-15
0.6228643216,0.3389447236,-5.1690980839949800e-15
0.6228643216,0.343718593,-9.2687275988875498e-15
0.6228643216,0.3484924623,-3.0301609457901607e-15
0.6228643216,0.3532663317,-2.8519161842730922e-15
0.6228643216,0.358040201,-4.9908533224779119e-15
0.6228643216,0.3628140704,-5.3473428455120483e-16
0.6228643216,0.3675879397,6.9515456991656628e-15
0.6228643216,0.372361809,-6.5950561761315257e-15
0.6228643216,0.3771356784,7.8427695067510033e-15
0.6228643216,0.3819095477,2.3171818997218875e-15
0.6228643216,0.3866834171,-4.6343637994437749e-15
0.6228643216,0.3914572864,7.1297904606827305e-16
0.6228643216,0.3962311558,-6.5950561761315257e-15
0.6228643216,0.4010050251,1.7824476151706827e-15
0.6228643216,0.4057788945,1.9606923766877508e-15
0.6228643216,0.4105527638,-2.1389371382048193e-15
0.6228643216,0.4153266332,-6.2385666530973895e-15
0.6228643216,0.4201005025,3.5648952303413652e-16
0.6228643216,0.4248743719,-3.5648952303413654e-15
0.6228643216,0.4296482412,-1.4259580921365461e-15
0.6228643216,0.4344221106,1.4259580921365461e-15
0.6228643216,0.4391959799,8.7339933143363447e-15
0.6228643216,0.4439698492,-4.9908533224779119e-15
0.6228643216,0.4487437186,-1.4259580921365461e-15
0.6228643216,0.4535175879,-3.0301609457901607e-15
0.6228643216,0.4582914573,-2.4954266612389560e-15
0.6228643216,0.4630653266,9.9817066449558238e-15
0.6228643216,0.467839196,-4.2778742764096387e-15
0.6228643216,0.4726130653,-1.0694685691024096e-14
0.6228643216,0.4773869347,0.0000000000000000e+00
0.6228643216,0.482160804,7.3080352221997998e-15
0.6228643216,0.4869346734,6.7733009376485946e-15
0.6228643216,0.4917085427,-1.9606923766877508e-15
0.6228643216,0.4964824121,-9.6252171219216860e-15
0.6228643216,0.5012562814,-2.4954266612389560e-15
0.6228643216,0.5060301508,-4.8126085609608430e-15
0.6228643216,0.5108040201,3.0301609457901607e-15
0.6228643216,0.5155778894,8.0210142682680722e-15
0.6228643216,0.5203517588,4.2778742764096387e-15
0.6228643216,0.5251256281,-3.2084057073072288e-15
0.6228643216,0.5298994975,1.3190112352263051e-14
0.6228643216,0.5346733668,-6.0603218915803214e-15
0.6228643216,0.5394472362,-5.3473428455120483e-16
0.6228643216,0.5442211055,-4.0996295148925706e-15
0.6228643216,0.5489949749,1.9606923766877508e-15
0.6228643216,0.5537688442,4.8126085609608430e-15
0.6228643216,0.5585427136,-1.0694685691024097e-15
0.6228643216,0.5633165829,-1.1051175214058233e-14
0.6228643216,0.5680904523,-4.9908533224779119e-15
0.6228643216,0.5728643216,-1.9606923766877508e-15
0.6228643216,0.577638191,-3.2084057073072288e-15
0.6228643216,0.5824120603,-3.9213847533755017e-15
0.6228643216,0.5871859296,9.6252171219216860e-15
0.6228643216,0.591959799,-7.1297904606827305e-16
0.6228643216,0.5967336683,8.9122380758534136e-15
0.6228643216,0.6015075377,8.1992590297851411e-15
0.6228643216,0.606281407,-3.0301609457901607e-15
0.6228643216,0.6110552764,4.6343637994437749e-15
0.6228643216,0.6158291457,0.0000000000000000e+00
0.6228643216,0.6206030151,1.6042028536536144e-15
0.6228643216,0.6253768844,-7.6645247452339360e-15
0.6228643216,0.6301507538,5.5255876070291163e-15
0.6228643216,0.6349246231,1.9072189482326305e-14
0.6228643216,0.6396984925,0.0000000000000000e+00
0.6228643216,0.6444723618,-5.1690980839949800e-15
0.6228643216,0.6492462312,3.3866504688242973e-15
0.6228643216,0.6540201005,2.3171818997218875e-15
0.6228643216,0.6587939698,8.1992590297851411e-15
0.6228643216,0.6635678392,-8.7339933143363447e-15
0.6228643216,0.6683417085,-1.4259580921365461e-15
0.6228643216,0.6731155779,2.8519161842730922e-15
0.6228643216,0.6778894472,-3.7431399918584335e-15
0.6228643216,0.6826633166,-1.3011867590745984e-14
0.6228643216,0.6874371859,-1.9606923766877508e-15
0.6228643216,0.6922110553,-5.3473428455120483e-16
0.6228643216,0.6969849246,2.3171818997218875e-15
0.6228643216,0.701758794,1.6933252344121484e-14
0.6228643216,0.7065326633,-7.1297904606827309e-15
0.6228643216,0.7113065327,-5.5255876070291163e-15
0.6228643216,0.716080402,3.5648952303413652e-16
0.6228643216,0.7208542714,6.2385666530973895e-15
0.6228643216,0.7256281407,-1.1051175214058233e-14
0.6228643216,0.7304020101,-4.6343637994437749e-15
0.6228643216,0.7351758794,-1.0159951406472891e-14
0.6228643216,0.7399497487,1.5685539013502007e-14
0.6228643216,0.7447236181,1.2833622829228915e-14
0.6228643216,0.7494974874,1.6398518059570282e-14
0.6228643216,0.7542713568,-2.3171818997218875e-15
0.6228643216,0.7590452261,-2.1389371382048193e-15
0.6228643216,0.7638190955,2.2637084712667670e-14
0.6228643216,0.7685929648,7.1297904606827309e-15
0.6228643216,0.7733668342,-9.0904828373704825e-15
0.6228643216,0.7781407035,2.3171818997218875e-15
0.6228643216,0.7829145729,-1.2120643783160643e-14
0.6228643216,0.7876884422,3.5648952303413654e-15
0.6228643216,0.7924623116,-1.0159951406472891e-14
0.6228643216,0.7972361809,-8.5557485528192774e-15
0.6228643216,0.8020100503,-3.0123364696384536e-14
0.6228643216,0.8067839196,1.3011867590745984e-14
0.6228643216,0.8115577889,-8.7339933143363447e-15
0.6228643216,0.8163316583,2.4954266612389560e-15
0.6228643216,0.8211055276,8.0210142682680722e-15
0.6228643216,0.825879397,7.3080352221997998e-15
0.6228643216,0.8306532663,3.4579483734311244e-14
0.6228643216,0.8354271357,-1.6042028536536144e-15
0.6228643216,0.840201005,5.8642526539115459e-14
0.6228643216,0.8449748744,9.4469723604046187e-15
0.6228643216,0.8497487437,4.2956987525613453e-14
0.6228643216,0.8545226131,3.0123364696384536e-14
0.6228643216,0.8592964824,-3.7074910395550199e-14
0.6228643216,0.8640703518,-1.1229419975575301e-14
0.6228643216,0.8688442211,2.8340917081213856e-14
0.6228643216,0.8736180905,1.8359210436258032e-14
0.6228643216,0.8783919598,7.5754023644754011e-14
0.6228643216,0.8831658291,7.2902107460480921e-14
0.6228643216,0.8879396985,3.3510015165208834e-14
0.6228643216,0.8927135678,-6.3098645577042174e-14
0.6228643216,0.8974874372,2.6201979943009036e-14
0.6228643216,0.9022613065,3.7609644680101408e-14
0.6228643216,0.9070351759,-6.7911254138003011e-14
0.6228643216,0.9118090452,-9.5004457888597383e-14
0.6228643216,0.9165829146,1.3011867590745984e-14
0.6228643216,0.9213567839,-1.3136638923807932e-13
0.6228643216,0.9261306533,7.6645247452339354e-14
0.6228643216,0.9309045226,2.1300249001289660e-13
0.6228643216,0.935678392,-5.1869225601466869e-14
0.6228643216,0.9404522613,9.2687275988875498e-15
0.6228643216,0.9452261307,-4.6218866661375802e-13
0.6228643216,0.95,8.0210142682680725e-14
0.627638191,0,-7.9600057530170353e-15
0.627638191,0.004773869347,7.7831167362833228e-15
0.627638191,0.009547738693,3.8915583681416614e-15
0.627638191,0.01432160804,-9.0213398534193058e-15
0.627638191,0.01909547739,-5.8373375522124921e-15
0.627638191,0.02386934673,3.0071132844731019e-15
