# a   rel_err_y0   rel_err_y1   rel_err_y2
1.54881661891247955e+01 1.38884042655273987e-05 2.89333113023815258e-10 0.00000000000000000e+00
1.56675107010815005e+01 3.95622025450848014e-06 2.34774422125383353e-11 0.00000000000000000e+00
1.58489319246111098e+01 6.14038874302558213e-06 5.65567592758497995e-11 0.00000000000000000e+00
1.60324539069004182e+01 1.73414841317942603e-05 4.51087944774997140e-10 2.22044604925031308e-16
1.62181009735893333e+01 4.84765428327982306e-05 3.52501972056273871e-09 2.22044604925031308e-16
1.64058977319953883e+01 4.47121453861498708e-06 2.99876790066377907e-11 1.11022302462515654e-16
1.65958690743756314e+01 4.32954471096813620e-06 2.81172862770517895e-11 2.22044604925031308e-16
1.67880401812255897e+01 4.90080316508656466e-05 3.60273966215629571e-09 0.00000000000000000e+00
1.69824365246174587e+01 2.55875190453558332e-05 9.82073200539446134e-10 2.22044604925031308e-16
1.71790838715758589e+01 3.95470469518599543e-05 2.34598418469289527e-09 2.22044604925031308e-16
1.73780082874937634e+01 1.64481938189631194e-05 4.05816935611369445e-10 0.00000000000000000e+00
1.75792361395868930e+01 7.73539390186428477e-06 8.97548702027961554e-11 2.22044604925031308e-16
1.77827941003892285e+01 2.99389702316243955e-05 1.34452637912119144e-09 1.11022302462515654e-16
1.79887091512879103e+01 2.94675415153378140e-05 1.30249122598513623e-09 0.00000000000000000e+00
1.81970085860998267e+01 3.17015912043583370e-05 1.50750245619946099e-09 1.11022302462515654e-16
1.84077200146895805e+01 5.21692652510896693e-06 4.08244549277014812e-11 0.00000000000000000e+00
1.86208713666286556e+01 1.46452822387121984e-05 3.21728088614747776e-10 0.00000000000000000e+00
1.88364908948980201e+01 1.79649176790253051e-05 4.84110196374842872e-10 2.22044604925031308e-16
1.90546071796324448e+01 3.67998371930688961e-06 2.03133065923566392e-11 0.00000000000000000e+00
1.92752491319093657e+01 4.15836799341207097e-05 2.59383969858362207e-09 1.11022302462515654e-16
1.94984459975804150e+01 1.33364733486684983e-05 2.66791033709523617e-10 0.00000000000000000e+00
1.97242273611485359e+01 2.48432703635614871e-05 9.25789667149956585e-10 0.00000000000000000e+00
1.99526231496888293e+01 3.94322328500784636e-06 2.33236763236277511e-11 1.11022302462515654e-16
2.01836636368155951e+01 1.92988142502237281e-05 5.58669888128804359e-10 2.22044604925031308e-16
2.04173794466953176e+01 9.48108228016053545e-06 1.34836808385330187e-10 0.00000000000000000e+00
2.06538015581052683e+01 2.68986558791262098e-05 1.08531617026841332e-09 0.00000000000000000e+00
2.08929613085404071e+01 1.99070279052193655e-05 5.94438609446967803e-10 1.11022302462515654e-16
2.11348903983664336e+01 1.45799065258689353e-05 3.18862269921282859e-10 0.00000000000000000e+00
2.13796208950223239e+01 1.11392300057300275e-05 1.86124338164006531e-10 1.11022302462515654e-16
2.16271852372702469e+01 1.86807446145298428e-05 5.23458720813607670e-10 1.11022302462515654e-16
2.18776162394955200e+01 1.08233864710705063e-05 1.75719105932614639e-10 2.22044604925031308e-16
2.21309470960564099e+01 1.44106436605895283e-05 3.11501491268018071e-10 0.00000000000000000e+00
2.23872113856833792e+01 2.75999076282396061e-06 1.14264153694421111e-11 0.00000000000000000e+00
2.26464430759306197e+01 2.11832886112262031e-05 6.73102240611456182e-10 0.00000000000000000e+00
2.29086765276777022e+01 1.56201002901035224e-05 3.65983354733145916e-10 0.00000000000000000e+00
2.31739464996847957e+01 1.33911068682657231e-05 2.68983724183158301e-10 0.00000000000000000e+00
2.34422881531991791e+01 3.72268974013767462e-06 2.07875938684765060e-11 0.00000000000000000e+00
2.37137370566165515e+01 1.99425603450986699e-05 5.96562577115378190e-10 0.00000000000000000e+00
2.39883291901949462e+01 2.68142384218794660e-05 1.07849551511662867e-09 0.00000000000000000e+00
2.42661009508241428e+01 2.41002668168732725e-05 8.71241301325653694e-10 0.00000000000000000e+00
2.45470891568503369e+01 4.97453760273103285e-06 3.71188635384100962e-11 2.22044604925031308e-16
2.48313310529556794e+01 8.32203833134315119e-06 1.03884789659502985e-10 1.11022302462515654e-16
2.51188643150958200e+01 7.56282327607493698e-06 8.57948156962606845e-11 0.00000000000000000e+00
2.54097270554930112e+01 7.30454196173901948e-06 8.00342014883881347e-11 0.00000000000000000e+00
2.57039578276886473e+01 1.20184862522076941e-05 2.16666906638351975e-10 0.00000000000000000e+00
2.60015956316526697e+01 2.12152050438341178e-05 6.75122624471669042e-10 0.00000000000000000e+00
2.63026799189538139e+01 1.94413268512771964e-05 5.66951707803298177e-10 1.11022302462515654e-16
2.66072505979881413e+01 7.56268080404076670e-06 8.57912629825818840e-11 2.22044604925031308e-16
2.69153480392691407e+01 1.16946052906019560e-05 2.05146566401026575e-10 0.00000000000000000e+00
2.72270130807791553e+01 2.23555361744676162e-05 7.49660555854347876e-10 0.00000000000000000e+00
2.75422870333816334e+01 1.89086675539407167e-07 5.36237720893950609e-14 2.22044604925031308e-16
2.78612116862977217e+01 4.08316040934053603e-06 2.50084397634964262e-11 1.11022302462515654e-16
2.81838293126444910e+01 5.45393684192596595e-06 4.46181980251481036e-11 1.11022302462515654e-16
2.85101826750390970e+01 6.11930373362046254e-06 5.61686253064408447e-11 0.00000000000000000e+00
2.88403150312661154e+01 2.05468717853207750e-05 6.33265218041856315e-10 0.00000000000000000e+00
2.91742701400116609e+01 1.41928858483630904e-05 3.02158409404285067e-10 1.11022302462515654e-16
2.95120922666638990e+01 1.52017274516191847e-05 3.46636830350632863e-10 2.22044604925031308e-16
2.98538261891795713e+01 1.55290033923005666e-05 3.61726759656733066e-10 1.11022302462515654e-16
3.01995172040201929e+01 1.32868053541734810e-05 2.64809951744382488e-10 0.00000000000000000e+00
3.05492111321550937e+01 9.31645952562121238e-06 1.30194965919372407e-10 0.00000000000000000e+00
3.09029543251359193e+01 3.78066909001439910e-06 2.14402939846536356e-11 2.22044604925031308e-16
3.12607936712394938e+01 7.50937169113896630e-06 8.45860048670488140e-11 2.22044604925031308e-16
3.16227766016837926e+01 1.01301726724845054e-05 1.53931090096648404e-10 0.00000000000000000e+00
3.19889510969140360e+01 2.05472729443156865e-05 6.33281316275713380e-10 1.11022302462515654e-16
3.23593656929628111e+01 4.52925849314667062e-05 3.07717362701964703e-09 0.00000000000000000e+00
3.27340694878838647e+01 3.49144809574930548e-05 1.82855275365767511e-09 1.11022302462515654e-16
3.31131121482590771e+01 8.91321585949622630e-06 1.19167675727283040e-10 2.22044604925031308e-16
3.34965439157827944e+01 4.58917336187969482e-05 3.15912529469386527e-09 1.11022302462515654e-16
3.38844156139202042e+01 1.24878197589328721e-05 2.33919550396421982e-10 0.00000000000000000e+00
3.42767786546450495e+01 2.35362761813462384e-05 8.30940982687877749e-10 0.00000000000000000e+00
3.46736850452530945e+01 3.50775310820061748e-05 1.84567139349667286e-09 0.00000000000000000e+00
3.50751873952567976e+01 9.16927891803087647e-06 1.26113230969338019e-10 0.00000000000000000e+00
3.54813389233576046e+01 4.90798513528289959e-05 3.61330665388237549e-09 0.00000000000000000e+00
3.58921934645005010e+01 6.11192122246251301e-06 5.60335111643439632e-11 1.11022302462515654e-16
3.63078054770101772e+01 2.12612820063018404e-05 6.78067935133697119e-10 0.00000000000000000e+00
3.67282300498084240e+01 2.63756217586674779e-05 1.04351927099344266e-09 0.00000000000000000e+00
3.71535229097172817e+01 1.77995269912134546e-06 4.75230965690798257e-12 0.00000000000000000e+00
3.75837404288443580e+01 2.99551397147101994e-05 1.34597910594891346e-09 0.00000000000000000e+00
3.80189396320561244e+01 3.00746292829501272e-05 1.35671118783875500e-09 0.00000000000000000e+00
3.84591782045354336e+01 2.96438801896670157e-05 1.31815247605970853e-09 0.00000000000000000e+00
3.89045144994280463e+01 1.46561341335393891e-05 3.22201709757052868e-10 0.00000000000000000e+00
3.93550075455778057e+01 2.68579018021242177e-05 1.08203002113782532e-09 0.00000000000000000e+00
3.98107170553496914e+01 1.14543834996982952e-05 1.96805238772412849e-10 0.00000000000000000e+00
4.02717034325459480e+01 1.09599928279635606e-05 1.80182868625422543e-10 0.00000000000000000e+00
4.07380277804112225e+01 1.36529853131950318e-05 2.79607337283493962e-10 2.22044604925031308e-16
4.12097519097330434e+01 1.97810216109317594e-05 5.86937054514180545e-10 2.22044604925031308e-16
4.16869383470334682e+01 1.72808557532544427e-05 4.47944570325375935e-10 0.00000000000000000e+00
4.21696503428582261e+01 6.19485032227196086e-06 5.75641756483946665e-11 0.00000000000000000e+00
4.26579518801593451e+01 2.39393954446498469e-05 8.59648907614030122e-10 2.22044604925031308e-16
4.31519076827765033e+01 3.96903603061549148e-06 2.36298758338193693e-11 0.00000000000000000e+00
4.36515832240166546e+01 1.00816086352484291e-05 1.52458823343692984e-10 2.22044604925031308e-16
4.41570447353312048e+01 3.64083768600309554e-06 1.98835392595242411e-11 2.22044604925031308e-16
4.46683592150963449e+01 2.75353512324549854e-05 1.13730391770872075e-09 0.00000000000000000e+00
4.51855944374921705e+01 5.55613452379866146e-06 4.63060700894857291e-11 0.00000000000000000e+00
4.57088189614875162e+01 1.44702658233519799e-05 3.14084536157110961e-10 2.22044604925031308e-16
4.62381021399259424e+01 1.60982882713156528e-05 3.88734378020672011e-10 0.00000000000000000e+00
4.67735141287198104e+01 1.05055282906274527e-05 1.65549685071653130e-10 0.00000000000000000e+00
4.73151258961481247e+01 2.39989471810808652e-05 8.63931037820009351e-10 2.22044604925031308e-16
4.78630092322638063e+01 4.31955623136914824e-06 2.79879452946829588e-11 2.22044604925031308e-16
4.84172367584099916e+01 1.74429270922704660e-05 4.56386262115415775e-10 0.00000000000000000e+00
4.89778819368445610e+01 2.93074318260533317e-05 1.28837585045005198e-09 2.22044604925031308e-16
4.95450190804790509e+01 2.52250963184152965e-06 9.54447632040000826e-12 2.22044604925031308e-16
5.01187233627271453e+01 8.75560500979144507e-06 1.14990350574828426e-10 2.22044604925031308e-16
5.06990708274704431e+01 1.95158985383248051e-05 5.71309111130346992e-10 0.00000000000000000e+00
5.12861383991365898e+01 1.47858638157583044e-05 3.27934235322402401e-10 0.00000000000000000e+00
5.18800038928960916e+01 9.58948349805144318e-06 1.37936884136991011e-10 2.22044604925031308e-16
5.24807460249773357e+01 1.53300954301993642e-05 3.52519569091214180e-10 0.00000000000000000e+00
5.30884444230987924e+01 6.68782665647071894e-06 6.70903332888883597e-11 0.00000000000000000e+00
5.37031796370253289e+01 7.59885577727992256e-06 8.66140492661315875e-11 0.00000000000000000e+00
5.43250331492432466e+01 1.68388841359501384e-05 4.25324331310150683e-10 2.22044604925031308e-16
5.49540873857624845e+01 6.99646010215992931e-06 7.34259320012142780e-11 0.00000000000000000e+00
5.55904257270402553e+01 2.05955694876358564e-05 6.36270591769516614e-10 0.00000000000000000e+00
5.62341325190349082e+01 1.53263032527384269e-05 3.52345042031743105e-10 0.00000000000000000e+00
5.68852930843842444e+01 8.94707580112452661e-06 1.20074949983006718e-10 0.00000000000000000e+00
5.75439937337156664e+01 5.51410945925923102e-06 4.56084059408112807e-11 0.00000000000000000e+00
5.82103217770872163e+01 1.36655499005655656e-06 2.80098166882680744e-12 0.00000000000000000e+00
5.88843655355588425e+01 6.88481011323904823e-06 7.11007919207418126e-11 2.22044604925031308e-16
5.95662143529010919e+01 2.50440261204687431e-05 9.40812761029974354e-10 0.00000000000000000e+00
6.02559586074356872e+01 9.20775098900428191e-06 1.27174382136274744e-10 0.00000000000000000e+00
6.09536897240169395e+01 1.03580364062549890e-05 1.60932933646051879e-10 2.22044604925031308e-16
6.16595001861480938e+01 1.14076095549808798e-05 1.95201077524131961e-10 0.00000000000000000e+00
6.23734835482419143e+01 1.51602985534182721e-05 3.44753781078566135e-10 0.00000000000000000e+00
6.30957344480194280e+01 1.43723200455303513e-05 3.09843817269950250e-10 0.00000000000000000e+00
6.38263486190548264e+01 1.38431695195784243e-06 2.87447843305699280e-12 0.00000000000000000e+00
6.45654229034656311e+01 3.20670256166444290e-05 1.54245760608517912e-09 1.11022302462515654e-16
6.53130552647471632e+01 3.25763913142651518e-05 1.59184931902700555e-09 0.00000000000000000e+00
6.60693448007596373e+01 3.89964662885766700e-05 2.28105689892288410e-09 0.00000000000000000e+00
6.68343917568613506e+01 3.45946113402550992e-05 1.79520132093102802e-09 0.00000000000000000e+00
6.76082975391981904e+01 2.08178052907292965e-05 6.50076104058427973e-10 1.11022302462515654e-16
6.83911647281430675e+01 5.09966727291200073e-06 3.90097953939516628e-11 2.22044604925031308e-16
6.91830970918936288e+01 4.31265874474284772e-05 2.78989387147987600e-09 0.00000000000000000e+00
6.99841996002274556e+01 3.15169674151016821e-05 1.48996304183413031e-09 0.00000000000000000e+00
7.07945784384137369e+01 4.42038354775409204e-05 2.93101176662702301e-09 1.11022302462515654e-16
7.16143410212902722e+01 6.76678028099786388e-06 6.86841694630402344e-11 0.00000000000000000e+00
7.24435960074989111e+01 8.62150627423119431e-06 1.11495923604820746e-10 0.00000000000000000e+00
7.32824533138904428e+01 2.61528370817387668e-05 1.02596531270648939e-09 0.00000000000000000e+00
7.41310241300916175e+01 2.22862620420372082e-05 7.45010941827217721e-10 1.11022302462515654e-16
7.49894209332455830e+01 3.57803756432240050e-05 1.92037574731074301e-09 2.22044604925031308e-16
7.58577575029185169e+01 2.18716162430077077e-05 7.17546133621738136e-10 1.11022302462515654e-16
7.67361489361818627e+01 3.68552302350000360e-05 2.03748717897411780e-09 1.11022302462515654e-16
7.76247116628692737e+01 2.09209327208803586e-05 6.56532828102740496e-10 0.00000000000000000e+00
7.85235634610071003e+01 1.37273912386159935e-05 2.82663226158774705e-10 0.00000000000000000e+00
7.94328234724282112e+01 1.56199950003266252e-05 3.65978247707232640e-10 2.22044604925031308e-16
8.03526122185616032e+01 1.30313746660171148e-06 2.54718468539749665e-12 2.22044604925031308e-16
8.12830516164099492e+01 3.08746701360718134e-05 1.42988265672272519e-09 0.00000000000000000e+00
8.22242649947069566e+01 7.13141833397212821e-06 7.62856444680437562e-11 0.00000000000000000e+00
8.31763771102670830e+01 2.54657423441884134e-05 9.72764313544871584e-10 0.00000000000000000e+00
8.41395141645196531e+01 1.86278698293129708e-05 5.20492760003321564e-10 2.22044604925031308e-16
8.51138038202375924e+01 1.78185502084371450e-05 4.76253925185687876e-10 0.00000000000000000e+00
8.60993752184601675e+01 5.18921051861909177e-06 4.03918010150050577e-11 1.11022302462515654e-16
8.70963589956079574e+01 2.72105936989230912e-05 1.11063469532268755e-09 0.00000000000000000e+00
8.81048873008014652e+01 9.14994544098934881e-06 1.25581989252054882e-10 0.00000000000000000e+00
8.91250938133744057e+01 1.97764559390911643e-05 5.86666160096172007e-10 2.22044604925031308e-16
9.01571137605957063e+01 1.14568338663856295e-05 1.96887617320840036e-10 2.22044604925031308e-16
9.12010839355911571e+01 3.29105654890415877e-05 1.62467583830760987e-09 1.11022302462515654e-16
9.22571427154762915e+01 7.82197265025708077e-06 9.17751430407065527e-11 0.00000000000000000e+00
9.33254300796992453e+01 2.28181834160956498e-05 7.81010145445293347e-10 0.00000000000000000e+00
9.44060876285922603e+01 1.39251914295090984e-05 2.90867774310754612e-10 0.00000000000000000e+00
9.54992586021436836e+01 8.87914447300630627e-06 1.18259180226232274e-10 0.00000000000000000e+00
9.66050878989812105e+01 1.73134315621936707e-05 4.49634884880367736e-10 2.22044604925031308e-16
9.77237220955811097e+01 1.94412661413956300e-06 5.66946489755082439e-12 0.00000000000000000e+00
9.88553094656937077e+01 1.94425530288810933e-05 5.67022984121479112e-10 2.22044604925031308e-16
1.00000000000000000e+02 2.47955322265625000e-05 9.22220078081181782e-10 0.00000000000000000e+00
1.01157945425990036e+02 1.22282922012661999e-05 2.24297580508903138e-10 0.00000000000000000e+00
1.02329299228075357e+02 2.94217855201228673e-06 1.29846133845035183e-11 1.11022302462515654e-16
1.03514216667934519e+02 6.60072967284541789e-06 6.53546106121893899e-11 0.00000000000000000e+00
1.04712854805089847e+02 2.19611929479501811e-05 7.23446413886108530e-10 0.00000000000000000e+00
1.05925372517728974e+02 5.64468743535773143e-06 4.77935468978785138e-11 0.00000000000000000e+00
1.07151930523760484e+02 2.19486676928948299e-05 7.22621185111904651e-10 2.22044604925031308e-16
1.08392691402120391e+02 6.60367488780622125e-06 6.54128973209822107e-11 2.22044604925031308e-16
1.09647819614318280e+02 2.30269698264784495e-06 7.95352672611215894e-12 2.22044604925031308e-16
1.10917481526240095e+02 1.56227023140331767e-05 3.66105257221249758e-10 1.11022302462515654e-16
1.12201845430196528e+02 9.67493987003020806e-06 1.40406242188362285e-10 1.11022302462515654e-16
1.13501081567231438e+02 2.52759567476168456e-06 9.58300105935450119e-12 0.00000000000000000e+00
1.14815362149688411e+02 1.21995024895404924e-05 2.23242535568601852e-10 2.22044604925031308e-16
1.16144861384034144e+02 1.06746009465030767e-06 1.70907732410796598e-12 0.00000000000000000e+00
1.17489755493953027e+02 3.86939522978302364e-06 2.24583684982349041e-11 0.00000000000000000e+00
1.18850222743701650e+02 1.71222692817440958e-05 4.39760561299351593e-10 2.22044604925031308e-16
1.20226443461741312e+02 2.80022269294466497e-06 1.17617027228789084e-11 2.22044604925031308e-16
1.21618600064637036e+02 1.73388228501547559e-05 4.50954829034344584e-10 1.11022302462515654e-16
1.23026877081238112e+02 1.49601485905925813e-05 3.35710792498389310e-10 0.00000000000000000e+00
1.24451461177138697e+02 5.03140183294448207e-07 3.79807296724266052e-13 0.00000000000000000e+00
1.25892541179416625e+02 4.64793838828025940e-06 3.24049675981541441e-11 0.00000000000000000e+00
1.27350308101666300e+02 1.06241144384178199e-05 1.69308234099219135e-10 1.11022302462515654e-16
1.28824955169313228e+02 3.56870543249954153e-06 1.91033855401201436e-11 0.00000000000000000e+00
1.30316677845230004e+02 3.93107955738436488e-05 2.31803831685084560e-09 2.22044604925031308e-16
1.31825673855640474e+02 2.35606841780811038e-05 8.32652169435732503e-10 0.00000000000000000e+00
1.33352143216332394e+02 3.36923762409568894e-05 1.70278358080366843e-09 0.00000000000000000e+00
1.34896288259165601e+02 3.61261422674452604e-05 1.95767091426546358e-09 0.00000000000000000e+00
1.36458313658892394e+02 5.88175256666101376e-06 5.18923792824921293e-11 0.00000000000000000e+00
1.38038426460288662e+02 4.15475221915428961e-05 2.58933097185831684e-09 1.11022302462515654e-16
1.39636836105593630e+02 2.26893105621517321e-05 7.72201413923312430e-10 0.00000000000000000e+00
1.41253754462275538e+02 3.76846958940468824e-05 2.13023132467071719e-09 0.00000000000000000e+00
1.42889395851110066e+02 3.12286632111469231e-05 1.46285950020086375e-09 0.00000000000000000e+00
1.44543977074592789e+02 2.83426310465628717e-06 1.20495835531642115e-11 2.22044604925031308e-16
1.46217717445671525e+02 4.45696338171597262e-05 2.97972246876554436e-09 2.22044604925031308e-16
1.47910838816820728e+02 3.93290927256373379e-05 2.32013575018896745e-09 2.22044604925031308e-16
1.49623565609443574e+02 2.91203277063001309e-05 1.27200272537209003e-09 2.22044604925031308e-16
1.51356124843620705e+02 5.36341562229480928e-06 4.31492619412665590e-11 0.00000000000000000e+00
1.53108746168203197e+02 2.08293903500855748e-05 6.50799858448181112e-10 0.00000000000000000e+00
1.54881661891247944e+02 1.39965440897338311e-05 2.93856161626138146e-10 0.00000000000000000e+00
1.56675107010815026e+02 9.56725775469458029e-06 1.37299061009343859e-10 0.00000000000000000e+00
1.58489319246111080e+02 3.17883489922010654e-05 1.51576462492641895e-09 2.22044604925031308e-16
1.60324539069004175e+02 1.52886474960034491e-05 3.50612316957210624e-10 0.00000000000000000e+00
1.62181009735893326e+02 2.52122012331934542e-05 9.53490619792773941e-10 0.00000000000000000e+00
1.64058977319953868e+02 1.60078132829255537e-05 3.84373199935339471e-10 0.00000000000000000e+00
1.65958690743756307e+02 3.18241950780784322e-05 1.51918511104298659e-09 2.22044604925031308e-16
1.67880401812255883e+02 2.72590326092503332e-05 1.11457210127952067e-09 0.00000000000000000e+00
1.69824365246174608e+02 1.63538757735892659e-05 4.01176092346133828e-10 2.22044604925031308e-16
1.71790838715758582e+02 1.03561465411017295e-05 1.60874091825746746e-10 0.00000000000000000e+00
1.73780082874937619e+02 2.98716399138587718e-05 1.33848565564420596e-09 2.22044604925031308e-16
1.75792361395868937e+02 1.33418264987028579e-05 2.67005306753276273e-10 0.00000000000000000e+00
1.77827941003892278e+02 3.67910209941868516e-05 2.03039374202518275e-09 0.00000000000000000e+00
1.79887091512879095e+02 9.77945335378649361e-06 1.43456135859310052e-10 0.00000000000000000e+00
1.81970085860998267e+02 2.55652940708284149e-05 9.80384884385898658e-10 0.00000000000000000e+00
1.84077200146895819e+02 2.37657194653850823e-05 8.47207304310870768e-10 0.00000000000000000e+00
1.86208713666286570e+02 2.31413654256940049e-05 8.03290545192680838e-10 0.00000000000000000e+00
1.88364908948980201e+02 2.00384198389969015e-06 6.02318195319639926e-12 0.00000000000000000e+00
1.90546071796324441e+02 1.82178143832700812e-05 4.97836105672888607e-10 0.00000000000000000e+00
1.92752491319093650e+02 5.34476290714458457e-06 4.28498347915251543e-11 2.22044604925031308e-16
1.94984459975804157e+02 1.05536676964224085e-06 1.67077462975839808e-12 2.22044604925031308e-16
1.97242273611485331e+02 6.76772149099669207e-07 6.87006007638046867e-13 0.00000000000000000e+00
1.99526231496888300e+02 2.01510197030962956e-05 6.09091221903668156e-10 0.00000000000000000e+00
2.01836636368155979e+02 8.11430725367046080e-06 9.87633308469071380e-11 0.00000000000000000e+00
2.04173794466953154e+02 1.02485902755411473e-05 1.57549640000809177e-10 2.22044604925031308e-16
2.06538015581052690e+02 2.00819501459115202e-05 6.04931216230397695e-10 0.00000000000000000e+00
2.08929613085404071e+02 1.74347759565041116e-05 4.55959825451657252e-10 0.00000000000000000e+00
2.11348903983664343e+02 4.70752025838461208e-06 3.32410765579993495e-11 2.22044604925031308e-16
2.13796208950223246e+02 2.32321373325738989e-05 8.09604716600631491e-10 0.00000000000000000e+00
2.16271852372702455e+02 9.88353003827935339e-06 1.46525680477793685e-10 0.00000000000000000e+00
2.18776162394955179e+02 2.20305518807695222e-05 7.28023197282823276e-10 0.00000000000000000e+00
2.21309470960564084e+02 6.79787986612723216e-06 6.93168855647741111e-11 2.22044604925031308e-16
2.23872113856833778e+02 1.34012308327102758e-05 2.69388511497936634e-10 2.22044604925031308e-16
2.26464430759306197e+02 1.89475074692246892e-05 5.38515454451271580e-10 0.00000000000000000e+00
2.29086765276777015e+02 3.90749370571263910e-06 2.29026797526898918e-11 0.00000000000000000e+00
2.31739464996847971e+02 1.55995101608352726e-05 3.65015240255672779e-10 2.22044604925031308e-16
2.34422881531991777e+02 4.34780841263027185e-06 2.83552070712289606e-11 0.00000000000000000e+00
2.37137370566165515e+02 5.88358849507031323e-06 5.19250198394161089e-11 0.00000000000000000e+00
2.39883291901949491e+02 3.65003216651338391e-06 1.99842364878577428e-11 0.00000000000000000e+00
2.42661009508241420e+02 1.26300492711006740e-05 2.39278374891682688e-10 0.00000000000000000e+00
2.45470891568503362e+02 1.82687778307322191e-05 5.00625429999956850e-10 0.00000000000000000e+00
2.48313310529556787e+02 9.35606550067635823e-06 1.31303634631763089e-10 0.00000000000000000e+00
2.51188643150958228e+02 4.94486255431247912e-06 3.66776609084240590e-11 2.22044604925031308e-16
2.54097270554930134e+02 1.64869214154261812e-05 4.07730182949705977e-10 0.00000000000000000e+00
2.57039578276886459e+02 5.16617488088844112e-06 4.00338651118659072e-11 2.22044604925031308e-16
2.60015956316526683e+02 3.95589665116435896e-05 2.34739871984857018e-09 0.00000000000000000e+00
2.63026799189538167e+02 1.03947196554710075e-05 1.62074687004576390e-10 1.11022302462515654e-16
2.66072505979881385e+02 1.46377874092884497e-05 3.21399018510248879e-10 1.11022302462515654e-16
2.69153480392691392e+02 4.57461212302057163e-05 3.13910919480520079e-09 1.11022302462515654e-16
2.72270130807791531e+02 2.69280443643271639e-05 1.08766939899140880e-09 2.22044604925031308e-16
2.75422870333816320e+02 3.24129718989318860e-05 1.57591828475744933e-09 0.00000000000000000e+00
2.78612116862977246e+02 3.39730169574004037e-06 1.73123737567948410e-11 0.00000000000000000e+00
2.81838293126444910e+02 1.27637285622927976e-05 2.44370190749521043e-10 0.00000000000000000e+00
2.85101826750390956e+02 2.11154344187391985e-05 6.68797017766564750e-10 0.00000000000000000e+00
2.88403150312661182e+02 1.99608252351435311e-05 5.97647820121949280e-10 2.22044604925031308e-16
2.91742701400116573e+02 2.73287764127605470e-05 1.12030318355493819e-09 0.00000000000000000e+00
2.95120922666638990e+02 7.31295460354441929e-06 8.02187205550808358e-11 0.00000000000000000e+00
2.98538261891795742e+02 3.14220812982490827e-05 1.48103629360463174e-09 1.11022302462515654e-16
3.01995172040201908e+02 1.24169038522303765e-05 2.31270336215061434e-10 0.00000000000000000e+00
3.05492111321550908e+02 9.86889731713347373e-06 1.46093248609702187e-10 2.22044604925031308e-16
3.09029543251359200e+02 3.26398319532295034e-05 1.59805546573466017e-09 0.00000000000000000e+00
3.12607936712394917e+02 1.13782039397047896e-05 1.94194771374611719e-10 0.00000000000000000e+00
3.16227766016837961e+02 2.09996391788980219e-05 6.61481758257309593e-10 0.00000000000000000e+00
3.19889510969140360e+02 2.22188046236082570e-05 7.40507433150128236e-10 0.00000000000000000e+00
3.23593656929628082e+02 2.94000639422531407e-05 1.29655830516384185e-09 2.22044604925031308e-16
3.27340694878838633e+02 1.21030167065105942e-05 2.19723683692052418e-10 2.22044604925031308e-16
3.31131121482590743e+02 2.53865947745790521e-05 9.66727142781564908e-10 0.00000000000000000e+00
3.34965439157827916e+02 3.79990462651136340e-06 2.16590079205047914e-11 1.11022302462515654e-16
3.38844156139202028e+02 1.88547485255874392e-05 5.33255661849807439e-10 0.00000000000000000e+00
3.42767786546450452e+02 7.55034484933858607e-07 8.55093773566295567e-13 2.22044604925031308e-16
3.46736850452530973e+02 2.01504411312392051e-05 6.09064576551077153e-10 0.00000000000000000e+00
3.50751873952567962e+02 2.48887512199758021e-06 9.29167853769286012e-12 0.00000000000000000e+00
3.54813389233576061e+02 2.21189333253768439e-05 7.33876293068647101e-10 0.00000000000000000e+00
3.58921934645004967e+02 1.34186831067806267e-05 2.70090394494104657e-10 0.00000000000000000e+00
3.63078054770101744e+02 2.63357219172366541e-05 1.04036446124666782e-09 0.00000000000000000e+00
3.67282300498084226e+02 3.33226677073916733e-06 1.66560099046364485e-11 0.00000000000000000e+00
3.71535229097172760e+02 2.52396102593532845e-05 9.55564960491983584e-10 0.00000000000000000e+00
3.75837404288443565e+02 2.54078442670779836e-05 9.68329638695308859e-10 0.00000000000000000e+00
3.80189396320561286e+02 2.01969918065536547e-05 6.11881878498365950e-10 0.00000000000000000e+00
3.84591782045354307e+02 4.40405901769302943e-06 2.90937274272096147e-11 1.11022302462515654e-16
3.89045144994280463e+02 2.20291144745754508e-05 7.27928273214217825e-10 0.00000000000000000e+00
3.93550075455778028e+02 5.97983748673591720e-06 5.36378719218078004e-11 1.11022302462515654e-16
3.98107170553496928e+02 3.98702351533941624e-06 2.38447039890843371e-11 1.11022302462515654e-16
4.02717034325459508e+02 1.64881341502276513e-05 4.07790134993035736e-10 0.00000000000000000e+00
4.07380277804112211e+02 1.38191259315689763e-05 2.86451085074190814e-10 0.00000000000000000e+00
4.12097519097330405e+02 1.89937028127751262e-05 5.41144684618188876e-10 0.00000000000000000e+00
4.16869383470334640e+02 1.03496988240747712e-05 1.60673807592104367e-10 2.22044604925031308e-16
4.21696503428582275e+02 4.97497051266115875e-06 3.71254138542553846e-11 2.22044604925031308e-16
4.26579518801593451e+02 6.84566900988059501e-06 7.02948810271664115e-11 0.00000000000000000e+00
4.31519076827764991e+02 5.12561275334277866e-06 3.94078103482797815e-11 0.00000000000000000e+00
4.36515832240166560e+02 9.90737312367429013e-06 1.47234446856714385e-10 2.22044604925031308e-16
