id,family,tree,masses,a_inner,e_inner,a_outer,e_outer,mutual_inc_deg,phases_deg,dt_divisor,reference_period,dt,duration,n_steps,hierarchy_margin,whfast_failure,whfast_max_error,whfast_rms_error,whfast_hj_failure,whfast_hj_max_error,whfast_hj_rms_error,improvement,runtime_seconds
candidate_0169,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 0.55]","[0.5, 0.4]",80.0,0.5,145.0,"[73.0, 211.0, 179.0]",40,2.1660071443169624,0.05415017860792406,596.0752959477661,11008,26.666666666666668,,0.005561741905641871,0.0025469774244413746,,8.460042662239565e-10,1.6840528658014816e-10,6574129.856893123,0.07005633300000014
candidate_0423,stable_2plus2,"[[1,2],[3,4]]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.55]","[0.5, 0.4]",80.0,0.5,35.0,"[73.0, 211.0, 179.0]",20,1.8122115948372268,0.09061057974186135,533.145952579004,5884,26.666666666666668,,0.0183884817934622,0.008484097089835175,,7.252884115687942e-09,1.8268265214492126e-09,2535333.737607641,0.03978129200000069
candidate_0210,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 0.8]","[0.5, 0.4]",80.0,0.5,145.0,"[73.0, 211.0, 179.0]",40,3.7997133175159234,0.09499283293789809,596.0752959477661,6275,26.666666666666668,,0.004856921687687135,0.00217882755594667,,2.3877045353824126e-09,4.046806991069052e-10,2034138.4856100944,0.04112266699999978
candidate_0155,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.2, 0.8, 0.15]","[1.0, 0.55]","[0.5, 0.4]",80.0,0.5,35.0,"[73.0, 211.0, 179.0]",20,2.62943294445679,0.1314716472228395,688.2884651454572,5236,26.666666666666668,,0.014637065519746468,0.006741721876343654,,8.173703576103307e-09,2.0849373630509687e-09,1790750.7145890985,0.03412983299999972
candidate_0375,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 0.55]","[0.1, 0.2]",80.0,0.5,35.0,"[73.0, 211.0, 179.0]",40,2.1660071443169624,0.05415017860792406,596.0752959477661,11008,36.36363636363636,,0.0017388114823755916,0.0009100449823275641,,1.5131033267692902e-09,5.452017722286973e-10,1149169.030041209,0.07002954100000025
candidate_0192,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 1.0]","[0.5, 0.4]",12.0,0.0,0.0,"[73.0, 211.0, 179.0]",10,4.967294132898051,0.4967294132898051,637.2312954732635,1283,8.0,,255.72109432032389,97.32861366965344,,0.00023172477529960513,8.876286102175754e-05,1103555.2585591811,0.008824833000000254
candidate_0030,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 0.55]","[0.5, 0.4]",80.0,0.5,145.0,"[0.0, 137.0, 61.0]",20,2.1660071443169624,0.10830035721584812,596.0752959477661,5504,26.666666666666668,,0.018775103700843645,0.008550343381888922,,1.844807039870558e-08,6.676234562080668e-09,1017727.2362404368,0.03570520900000007
candidate_0330,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.7, 0.9, 0.6]","[1.0, 0.55]","[0.1, 0.2]",80.0,0.5,35.0,"[73.0, 211.0, 179.0]",40,2.092561704215668,0.0523140426053917,578.2779778856343,11054,36.36363636363636,,0.0014637608372797522,0.0007658838945393473,,1.5013549510511608e-09,5.092471394163567e-10,974959.8762470611,0.07096737499999861
candidate_0395,stable_2plus2,"[[1,2],[3,4]]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.55]","[0.1, 0.2]",80.0,0.5,0.0,"[73.0, 211.0, 179.0]",20,1.8122115948372268,0.09061057974186135,533.145952579004,5884,36.36363636363636,,0.005833320200743008,0.0030725966834367377,,6.353298981180857e-09,1.949788298691427e-09,918156.0978039785,0.03812124999999966
candidate_0256,stable_2plus2,"[[1,2],[3,4]]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.8]","[0.1, 0.2]",80.0,0.5,145.0,"[73.0, 211.0, 179.0]",20,3.179068245054753,0.15895341225273765,533.145952579004,3355,36.36363636363636,,0.00500176260879348,0.0026342922239798246,,5.9488733697350126e-09,1.6930860390232667e-09,840791.5747946538,0.022564333000000047
candidate_0048,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 0.55]","[0.0, 0.0]",80.0,0.5,145.0,"[73.0, 211.0, 179.0]",10,2.1660071443169624,0.21660071443169623,596.0752959477661,2752,40.0,,0.004237330759148166,0.0026583133614060247,,6.2847313954126715e-09,2.5688936065523525e-09,674226.2306136207,0.018092333000000016
candidate_0324,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.2, 0.8, 0.15]","[1.0, 0.8]","[0.1, 0.2]",80.0,0.5,145.0,"[73.0, 211.0, 179.0]",40,4.612677018532275,0.11531692546330688,688.2884651454572,5969,36.36363636363636,,0.0010525037217009533,0.0005505690453444539,,1.6457199157521565e-09,4.763110211116061e-10,639540.0041202754,0.03867037500000059
candidate_0070,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.7, 0.9, 0.6]","[1.0, 0.55]","[0.5, 0.4]",80.0,0.5,35.0,"[0.0, 137.0, 61.0]",10,2.092561704215668,0.2092561704215668,578.2779778856343,2764,26.666666666666668,,1.3459205408042496,0.23165777262675777,,2.3523975474326566e-06,1.8049001567953883e-06,572148.420352313,0.019033292000000035
candidate_0441,stable_2plus2,"[[1,2],[3,4]]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.55]","[0.1, 0.2]",80.0,0.5,145.0,"[0.0, 137.0, 61.0]",40,1.8122115948372268,0.04530528987093067,533.145952579004,11768,36.36363636363636,,0.0015190413719177631,0.0007813575453510175,,2.776124197557404e-09,8.836235773548472e-10,547180.6244311059,0.07519487499999933
candidate_0252,stable_2plus2,"[[1,2],[3,4]]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.8]","[0.1, 0.2]",80.0,0.5,80.0,"[73.0, 211.0, 179.0]",40,3.179068245054753,0.07947670612636883,533.145952579004,6709,36.36363636363636,,0.0013888732910857958,0.0007278472729548509,,2.6132205720019082e-09,9.846394050482176e-10,531479.5490155745,0.04570795900000135
candidate_0145,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 1.0]","[0.5, 0.4]",80.0,0.5,80.0,"[73.0, 211.0, 179.0]",40,4.967294132898051,0.12418235332245127,637.2312954732635,5132,26.666666666666668,,0.003880856848767728,0.001776848339547039,,7.731051332832694e-09,2.32448993988974e-09,501983.0656519213,0.03411820800000065
candidate_0490,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 0.8]","[0.1, 0.2]",80.0,0.5,80.0,"[73.0, 211.0, 179.0]",40,3.7997133175159234,0.09499283293789809,596.0752959477661,6275,36.36363636363636,,0.001518873115445317,0.0007955806219713194,,3.056070519043538e-09,1.1102557574849265e-09,497001.9853863452,0.04067616600000079
candidate_0458,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 0.8]","[0.1, 0.2]",80.0,0.5,80.0,"[73.0, 211.0, 179.0]",20,3.7997133175159234,0.18998566587579618,596.0752959477661,3138,36.36363636363636,,0.00547122211587598,0.0028810570322279415,,1.236603568235381e-08,4.516796955625368e-09,442439.4572695072,0.021396375000000134
candidate_0035,stable_2plus2,"[[1,2],[3,4]]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0]","[0.1, 0.2]",80.0,0.5,145.0,"[73.0, 211.0, 179.0]",20,4.442882938158366,0.2221441469079183,533.145952579004,2400,33.333333333333336,,0.0044908965342575335,0.0023694302741395523,,1.1085137242229766e-08,4.333752143988812e-09,405127.73420152924,0.01590070900000007
candidate_0543,stable_2plus2,"[[1,2],[3,4]]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.55]","[0.5, 0.4]",40.0,0.35,80.0,"[0.0, 137.0, 61.0]",10,1.8122115948372268,0.1812211594837227,533.145952579004,2942,17.333333333333332,,1.3350144547379206,0.7040370988137542,,3.927406439333727e-06,2.6670955176157383e-06,339922.66279534897,0.019607041999996966
candidate_0250,stable_2plus2,"[[1,2],[3,4]]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.8]","[0.1, 0.2]",80.0,0.5,35.0,"[73.0, 211.0, 179.0]",20,3.179068245054753,0.15895341225273765,533.145952579004,3355,36.36363636363636,,0.005003844186288447,0.0026346571369820037,,1.6162302445855296e-08,5.7422788765609885e-09,309599.71223479026,0.02214308399999876
candidate_0438,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.7, 0.9, 0.6]","[1.0, 1.0]","[0.1, 0.2]",80.0,0.5,145.0,"[73.0, 211.0, 179.0]",20,4.818983149046953,0.24094915745234763,615.6239184776948,2555,33.333333333333336,,0.0035043321425559694,0.001847195187302789,,1.1322448449293267e-08,3.1848377577143857e-09,309503.03357527807,0.016975332999999537
candidate_0110,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 1.0]","[0.5, 0.4]",80.0,0.5,80.0,"[73.0, 211.0, 179.0]",20,4.967294132898051,0.24836470664490254,637.2312954732635,2566,26.666666666666668,,0.014000855796814676,0.006465074728511652,,4.772429349864346e-08,1.7846764563921256e-08,293369.5770103468,0.017246042000000017
candidate_0052,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.7, 0.9, 0.6]","[1.0, 0.8]","[0.35, 0.1]",80.0,0.5,145.0,"[73.0, 211.0, 179.0]",20,3.6708718141091055,0.18354359070545528,578.2779778856343,3151,29.629629629629626,,0.0018852783989424633,0.0010552743317799752,,6.7682148684766105e-09,1.7367955187566817e-09,278548.839772104,0.021278083000000114
candidate_0625,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.7, 0.9, 0.6]","[1.0, 0.8]","[0.1, 0.2]",80.0,0.5,80.0,"[73.0, 211.0, 179.0]",10,3.6708718141091055,0.36708718141091057,578.2779778856343,1576,36.36363636363636,,0.012447322538486686,0.006656455442282728,,4.5488764879241536e-08,1.5821673810833587e-08,273635.09586445004,0.010581625000000372
candidate_0207,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.2, 0.8, 0.15]","[1.0, 0.55]","[0.35, 0.1]",80.0,0.5,35.0,"[73.0, 211.0, 179.0]",20,2.62943294445679,0.1314716472228395,688.2884651454572,5236,29.629629629629626,,0.0019823992336669588,0.0011083309155895545,,7.383626591339923e-09,2.3937352916675212e-09,268485.84623605787,0.033525625000000225
candidate_0474,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.2, 0.8, 0.15]","[1.0, 0.8]","[0.1, 0.2]",80.0,0.5,80.0,"[73.0, 211.0, 179.0]",10,4.612677018532275,0.4612677018532275,688.2884651454572,1493,36.36363636363636,,0.010687729671583112,0.005709366865312001,,4.177202934118582e-08,1.6120306035281506e-08,255858.52160276467,0.010619832999999801
candidate_0313,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.2, 0.8, 0.15]","[1.0, 1.0]","[0.5, 0.4]",80.0,0.5,145.0,"[73.0, 211.0, 179.0]",20,5.735737209545476,0.2867868604772738,773.5694528766917,2698,26.666666666666668,,0.00853244689346055,0.003936602335226908,,3.6529663810871475e-08,1.9146126698741478e-08,233575.83955977266,0.017827833000000126
candidate_0522,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 0.55]","[0.0, 0.0]",80.0,0.5,145.0,"[73.0, 211.0, 179.0]",20,2.1660071443169624,0.10830035721584812,596.0752959477661,5504,40.0,,0.00036452172544646465,0.00022427749381232544,,1.672332639314418e-09,6.2132773564471e-10,217972.0211619516,0.0339822079999994
candidate_0436,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 0.8]","[0.0, 0.0]",80.0,0.5,145.0,"[73.0, 211.0, 179.0]",10,3.7997133175159234,0.37997133175159237,596.0752959477661,1569,40.0,,0.003699828152521353,0.002317476224172467,,2.0148709212316538e-08,7.328847370945336e-09,183626.0632646242,0.010607332999999386
candidate_0135,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.2, 0.8, 0.15]","[1.0, 1.0]","[0.5, 0.4]",80.0,0.5,35.0,"[73.0, 211.0, 179.0]",40,5.735737209545476,0.1433934302386369,773.5694528766917,5395,26.666666666666668,,0.0023459098915551363,0.0010730388309179082,,1.3211969639674975e-08,3.3223018848279907e-09,177559.43705096553,0.035132500000000455
candidate_0246,stable_2plus2,"[[1,2],[3,4]]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.35]","[0.5, 0.4]",80.0,0.5,145.0,"[73.0, 211.0, 179.0]",40,4.442882938158366,0.11107207345395916,836.2704851517306,7530,21.164021164021165,,0.0014110325451425678,0.000644225690127624,,8.048512604628339e-09,9.47197743758031e-10,175315.9390383692,0.04872304199999977
candidate_0519,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.7, 0.9, 0.6]","[1.0, 1.0]","[0.5, 0.4]",80.0,0.5,0.0,"[73.0, 211.0, 179.0]",20,4.818983149046953,0.24094915745234763,615.6239184776948,2555,26.666666666666668,,0.011100145465082967,0.005122728821889543,,6.361951458383654e-08,2.395432152061468e-08,174477.05374198378,0.016742833000000346
candidate_0244,stable_2plus2,"[[1,2],[3,4]]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.8]","[0.0, 0.0]",80.0,0.5,145.0,"[73.0, 211.0, 179.0]",10,3.179068245054753,0.3179068245054753,533.145952579004,1678,40.0,,0.003383014782584225,0.002120369170363528,,1.9521595547301813e-08,6.603294821948104e-09,173296.01847282457,0.011350165999999717
candidate_0574,stable_2plus2,"[[1,2],[3,4]]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0]","[0.1, 0.2]",80.0,0.5,35.0,"[73.0, 211.0, 179.0]",40,4.442882938158366,0.11107207345395916,533.145952579004,4800,33.333333333333336,,0.0012471899635717774,0.0006528393465149722,,7.61328783317358e-09,3.240427586257258e-09,163817.52416313012,0.03079695799999982
candidate_0503,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.2, 0.8, 0.15]","[1.0, 1.0]","[0.1, 0.2]",80.0,0.5,80.0,"[73.0, 211.0, 179.0]",40,5.735737209545476,0.1433934302386369,773.5694528766917,5395,33.333333333333336,,0.0007324898752252304,0.0003830196316360933,,4.484975591408064e-09,1.6068977089227172e-09,163320.81642283013,0.034816457999999884
candidate_0601,stable_2plus2,"[[1,2],[3,4]]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0]","[0.35, 0.1]",80.0,0.5,145.0,"[73.0, 211.0, 179.0]",20,4.442882938158366,0.2221441469079183,533.145952579004,2400,29.629629629629626,,0.001918028302289573,0.0010718925365722858,,1.1795375921590226e-08,3.878155865730112e-09,162608.49294161273,0.01536654099999879
candidate_0355,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 1.0]","[0.5, 0.4]",80.0,0.5,145.0,"[0.0, 137.0, 61.0]",40,4.967294132898051,0.12418235332245127,637.2312954732635,5132,26.666666666666668,,0.00369272582640072,0.0016694437883950015,,2.2852839328804374e-08,6.424351140664983e-09,161587.1784363487,0.03355254199999891
candidate_0077,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.2, 0.8, 0.15]","[1.0, 0.55]","[0.5, 0.4]",40.0,0.35,145.0,"[0.0, 137.0, 61.0]",40,2.62943294445679,0.06573582361141975,688.2884651454572,10471,17.333333333333332,,0.0037983093992865207,0.00172166186468355,,2.394440827922454e-08,5.842662925866752e-09,158630.33051362305,0.06761125000000012
candidate_0046,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.2, 0.8, 0.15]","[1.0, 0.55]","[0.5, 0.4]",40.0,0.35,145.0,"[0.0, 137.0, 61.0]",20,2.62943294445679,0.1314716472228395,688.2884651454572,5236,17.333333333333332,,0.013497529360731215,0.006129342931787206,,9.768223636816775e-08,2.6382757886937216e-08,138177.93144967072,0.034142792000000144
candidate_0095,stable_2plus2,"[[1,2],[3,4]]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.55]","[0.1, 0.2]",80.0,0.5,80.0,"[0.0, 137.0, 61.0]",10,1.8122115948372268,0.1812211594837227,533.145952579004,2942,36.36363636363636,,0.01534408508001539,0.008056629640294955,,1.217442218249252e-07,3.4669765766912154e-08,126035.4278010912,0.019583334000000008
candidate_0239,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 0.55]","[0.1, 0.2]",80.0,0.5,0.0,"[0.0, 137.0, 61.0]",40,2.1660071443169624,0.05415017860792406,596.0752959477661,11008,36.36363636363636,,0.0016328919305596571,0.000839164741038133,,1.4115154391997467e-08,4.748957969058949e-09,115683.6039629449,0.07142645900000044
candidate_0045,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.2, 0.8, 0.15]","[1.0, 0.8]","[0.0, 0.0]",80.0,0.5,145.0,"[73.0, 211.0, 179.0]",10,4.612677018532275,0.4612677018532275,688.2884651454572,1493,40.0,,0.0025631523787348677,0.0016043242581010207,,2.2753343276847113e-08,7.550782665486757e-09,112649.48397025366,0.010069415999999887
candidate_0538,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.7, 0.9, 0.6]","[1.0, 1.35]","[0.5, 0.4]",80.0,0.5,145.0,"[73.0, 211.0, 179.0]",40,4.818983149046953,0.12047457872617381,965.6419794353811,8016,21.164021164021165,,0.001066102176065283,0.0004865666022078259,,9.647396078049114e-09,9.952358291673335e-10,110506.72818243709,0.0525188330000006
candidate_0429,stable_2plus2,"[[1,2],[3,4]]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.35]","[0.1, 0.2]",80.0,0.5,145.0,"[73.0, 211.0, 179.0]",20,4.442882938158366,0.2221441469079183,836.2704851517306,3765,24.691358024691358,,0.0016818265954559118,0.0008814232962229346,,1.713322581856999e-08,3.5118760685570448e-09,98161.7013203112,0.02540062499999962
candidate_0600,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 0.8]","[0.35, 0.1]",80.0,0.5,80.0,"[73.0, 211.0, 179.0]",10,3.7997133175159234,0.37997133175159237,596.0752959477661,1569,29.629629629629626,,0.005528125312514785,0.003077127063764299,,5.650349239199282e-08,2.2071674901665533e-08,97836.87836786143,0.010518208000000584
candidate_0510,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.7, 0.9, 0.6]","[1.0, 0.8]","[0.35, 0.1]",80.0,0.5,0.0,"[73.0, 211.0, 179.0]",40,3.6708718141091055,0.09177179535272764,578.2779778856343,6302,29.629629629629626,,0.000543963161995452,0.00030380721009307663,,5.762333776809701e-09,1.9365674185895083e-09,94399.80102933495,0.0416650409999999
candidate_0401,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 1.35]","[0.1, 0.2]",80.0,0.5,145.0,"[73.0, 211.0, 179.0]",40,4.967294132898051,0.12418235332245127,999.5344089953015,8049,24.691358024691358,,0.0004329398244678235,0.00022606498727149865,,5.387549033325869e-09,8.592432867044379e-10,80359.32885061075,0.05178612499999957
candidate_0595,stable_2plus2,"[[1,2],[3,4]]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.8]","[0.5, 0.4]",80.0,0.5,35.0,"[73.0, 211.0, 179.0]",10,3.179068245054753,0.3179068245054753,533.145952579004,1678,26.666666666666668,,0.04844941413007827,0.023568113113332713,,6.175093648516804e-07,3.946104065998794e-07,78459.39978856084,0.01155279099999973
candidate_0604,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.2, 0.8, 0.15]","[1.0, 0.8]","[0.35, 0.1]",80.0,0.5,0.0,"[73.0, 211.0, 179.0]",40,4.612677018532275,0.11531692546330688,688.2884651454572,5969,29.629629629629626,,0.0004672226111415542,0.00026055743751260966,,6.095680148536579e-09,1.976846678235514e-09,76648.15078161913,0.03749050000000054
candidate_0579,stable_2plus2,"[[1,2],[3,4]]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.55]","[0.5, 0.4]",40.0,0.35,35.0,"[0.0, 137.0, 61.0]",40,1.8122115948372268,0.04530528987093067,533.145952579004,11768,17.333333333333332,,0.004851285800958408,0.0021939931890030914,,6.36504463610111e-08,2.981576798215528e-08,76217.6242008265,0.07463124999999948
candidate_0157,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 0.55]","[0.1, 0.2]",80.0,0.5,0.0,"[0.0, 137.0, 61.0]",10,2.1660071443169624,0.21660071443169623,596.0752959477661,2752,36.36363636363636,,0.016476210077398072,0.008645056681529425,,2.166026786365075e-07,5.985896785299654e-08,76066.51118589201,0.01846095800000036
candidate_0243,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 0.8]","[0.5, 0.4]",80.0,0.5,35.0,"[0.0, 137.0, 61.0]",20,3.7997133175159234,0.18998566587579618,596.0752959477661,3138,26.666666666666668,,0.016422234131628917,0.007464515015221507,,2.1789143957016456e-07,9.905555307108452e-08,75368.88169643164,0.020920499999999898
candidate_0453,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 0.8]","[0.5, 0.4]",80.0,0.5,0.0,"[0.0, 137.0, 61.0]",20,3.7997133175159234,0.18998566587579618,596.0752959477661,3138,26.666666666666668,,0.016423700764866312,0.007464782750513711,,2.3913997018135304e-07,1.1143189150450725e-07,68678.19190748963,0.020691915999998756
candidate_0487,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.2, 0.8, 0.15]","[1.0, 0.8]","[0.5, 0.4]",80.0,0.5,80.0,"[0.0, 137.0, 61.0]",20,4.612677018532275,0.23063385092661376,688.2884651454572,2985,26.666666666666668,,0.011383207810579403,0.005172547559671557,,1.695695343605421e-07,8.167320757218054e-08,67130.0293033547,0.02023445900000098
candidate_0134,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 0.55]","[0.0, 0.0]",80.0,0.5,35.0,"[73.0, 211.0, 179.0]",20,2.1660071443169624,0.10830035721584812,596.0752959477661,5504,40.0,,0.0003646990072246583,0.0002239566533522212,,5.571463854692816e-09,2.412267656193455e-09,65458.38162756349,0.03512133400000028
candidate_0206,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 0.8]","[0.35, 0.1]",80.0,0.5,145.0,"[0.0, 137.0, 61.0]",40,3.7997133175159234,0.09499283293789809,596.0752959477661,6275,29.629629629629626,,0.0006305598617373782,0.0003447034604489774,,9.787307905952344e-09,3.2456106857596657e-09,64426.2822623462,0.041074708000000015
candidate_0500,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.7, 0.9, 0.6]","[1.0, 1.0]","[0.35, 0.1]",80.0,0.5,80.0,"[73.0, 211.0, 179.0]",20,4.818983149046953,0.24094915745234763,615.6239184776948,2555,29.629629629629626,,0.0015070658505355907,0.0008427612755835695,,2.438682946500108e-08,8.711702937388172e-09,61798.35114271276,0.017172707999998593
candidate_0266,stable_2plus2,"[[1,2],[3,4]]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.8]","[0.5, 0.4]",40.0,0.35,145.0,"[0.0, 137.0, 61.0]",20,3.179068245054753,0.15895341225273765,533.145952579004,3355,17.333333333333332,,0.014713861632022054,0.006692588054216565,,2.391177096045274e-07,6.504921711052367e-08,61533.96858959988,0.022315708999999018
candidate_0089,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.7, 0.9, 0.6]","[1.0, 1.0]","[0.1, 0.2]",80.0,0.5,145.0,"[0.0, 137.0, 61.0]",40,4.818983149046953,0.12047457872617381,615.6239184776948,5110,33.333333333333336,,0.0009047920770337863,0.0004641489732220688,,1.5161119972170383e-08,4.629216638334168e-09,59678.44583346182,0.03367670799999978
candidate_0567,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 1.0]","[0.35, 0.1]",80.0,0.5,35.0,"[73.0, 211.0, 179.0]",40,4.967294132898051,0.12418235332245127,637.2312954732635,5132,29.629629629629626,,0.0005386279647268082,0.000300667865212399,,9.110231954065363e-09,3.1097144236236486e-09,59123.40843159872,0.03316491700000057
candidate_0394,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.7, 0.9, 0.6]","[1.0, 0.55]","[0.5, 0.4]",40.0,0.35,35.0,"[0.0, 137.0, 61.0]",20,2.092561704215668,0.1046280852107834,578.2779778856343,5527,17.333333333333332,,0.01555677301801915,0.007068854393317463,,2.7255862722743814e-07,1.3394802391998467e-07,57076.79546330305,0.03581587499999905
candidate_0420,stable_2plus2,"[[1,2],[3,4]]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0]","[0.35, 0.1]",80.0,0.5,0.0,"[73.0, 211.0, 179.0]",40,4.442882938158366,0.11107207345395916,533.145952579004,4800,29.629629629629626,,0.0005531718864190227,0.0003088684094928206,,9.709783681633273e-09,3.7822679339452e-09,56970.56747673849,0.03177270900000018
candidate_0431,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 0.55]","[0.5, 0.4]",40.0,0.35,80.0,"[73.0, 211.0, 179.0]",20,2.1660071443169624,0.10830035721584812,596.0752959477661,5504,17.333333333333332,,0.019380960968069703,0.008925229835141756,,3.489705686156064e-07,6.026927002689068e-08,55537.52296348513,0.03600187500000018
candidate_0590,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 0.8]","[0.35, 0.1]",80.0,0.5,145.0,"[0.0, 137.0, 61.0]",20,3.7997133175159234,0.18998566587579618,596.0752959477661,3138,29.629629629629626,,0.002187136630807063,0.0011958889490759912,,3.9498091589976355e-08,1.3070432796342374e-08,55373.22292710731,0.02008299999999963
candidate_0597,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.7, 0.9, 0.6]","[1.0, 1.0]","[0.1, 0.2]",80.0,0.5,145.0,"[0.0, 137.0, 61.0]",20,4.818983149046953,0.24094915745234763,615.6239184776948,2555,33.333333333333336,,0.003289807526712914,0.0016926171631197124,,5.94149132088344e-08,1.8692064615213655e-08,55370.063659770734,0.016538582999999107
candidate_0040,stable_2plus2,"[[1,2],[3,4]]","[1.0, 0.2, 0.8, 0.15]","[1.0, 0.55]","[0.5, 0.4]",40.0,0.35,35.0,"[0.0, 137.0, 61.0]",40,2.62943294445679,0.06573582361141975,688.2884651454572,10471,17.333333333333332,,0.003807252414714091,0.0017245053186703298,,7.733350340743567e-08,3.7639459670198356e-08,49231.60398741254,0.06747737499999995
candidate_0296,stable_2plus2,"[[1,2],[3,4]]","[1.3, 0.3, 0.7, 0.7]","[1.0, 1.0]","[0.1, 0.2]",80.0,0.5,145.0,"[0.0, 137.0, 61.0]",10,4.967294132898051,0.4967294132898051,637.2312954732635,1283,33.333333333333336,,0.012082291873142262,0.006305390996474565,,2.5252120215147803e-07,7.95166948449468e-08,47846.64325292791,0.008953832999999634
candidate_0308,stable_2plus2,"[[1,2],[3,4]]","[1.0, 1.0, 1.0, 1.0]","[1.0, 0.55]","[0.5, 0.4]",40.0,0.35,145.0,"[73.0, 211.0, 179.0]",20,1.8122115948372268,0.09061057974186135,533.145952579004,5884,17.333333333333332,,0.01811014889281336,0.008339670735012298,,3.925924408477467e-07,4.0373192171007934e-08,46129.6423683225,0.0384478330000011
